id,paragraph_1,kg_1,paragraph_2,kg_2
10,"Iran maintains diplomatic relations with Serbia, South Korea, and South Africa. In addition, South Africa has an official language, which is Xhosa, and serves as a diplomatic partner to Bolivia, with Pretoria as its capital city. Serbia shares a border with North Macedonia and has diplomatic relations with both Portugal and Oman. Meanwhile, South Korea engages in diplomatic relations with Brazil and is a member of UNESCO and the Nuclear Suppliers Group. Bolivia is part of the Organization of American States and the World Trade Organization, while also sharing a border with Argentina. Abbas Mirza was a citizen of Iran, spoke Persian, and is buried in Mashhad.","[[""Iran"", ""diplomatic_relations_with"", ""Serbia""], [""Iran"", ""diplomatic_relations_with"", ""South_Korea""], [""Iran"", ""diplomatic_relations_with"", ""South_Africa""], [""South_Africa"", ""official_language"", ""Xhosa""], [""South_Africa"", ""diplomatic_partner"", ""Bolivia""], [""South_Africa"", ""capital_city"", ""Pretoria""], [""Serbia"", ""border_with"", ""North_Macedonia""], [""Serbia"", ""diplomatic_relations_with"", ""Portugal""], [""Serbia"", ""diplomatic_relations_with"", ""Oman""], [""South_Korea"", ""diplomatic_relations_with"", ""Brazil""], [""South_Korea"", ""member_of"", ""UNESCO""], [""South_Korea"", ""member_of"", ""Nuclear_Suppliers_Group""], [""Bolivia"", ""member_of"", ""Organization_of_American_States""], [""Bolivia"", ""member_of"", ""World_Trade_Organization""], [""Bolivia"", ""border_with"", ""Argentina""], [""Abbas_Mirza"", ""citizen_of"", ""Iran""], [""Abbas_Mirza"", ""speaks"", ""Persian""], [""Abbas_Mirza"", ""buried_in"", ""Mashhad""]]","Serbia maintains diplomatic relations with Portugal. Additionally, Bolivia is a member of the Organization of American States.","[[""Serbia"", ""diplomatic_relations_with"", ""Portugal""], [""Bolivia"", ""member_of"", ""Organization_of_American_States""]]"
11,"Marina Remnyova is employed by Moscow State University and has her citizenship in Russia. She received her education at the Philological Faculty of Moscow State University. Additionally, Kenya maintains diplomatic relations with both Nigeria and India, while Russia has diplomatic relations with Kenya and Libya, and shares a border with the People's Republic of China, which also has diplomatic relations with Grenada.","[[""Marina_Remnyova"", ""employed_by"", ""Moscow_State_University""], [""Marina_Remnyova"", ""citizen_of"", ""Russia""], [""Marina_Remnyova"", ""educated_at"", ""Philological_Faculty_of_Moscow_State_University""], [""Kenya"", ""diplomatic_relations_with"", ""Nigeria""], [""Kenya"", ""diplomatic_relations_with"", ""India""], [""Russia"", ""diplomatic_relations_with"", ""Kenya""], [""Russia"", ""diplomatic_relations_with"", ""Libya""], [""Russia"", ""border_with"", ""People\""s_Republic_of_China""], [""People\""s_Republic_of_China"", ""diplomatic_relations_with"", ""Grenada""]]","Marina Remnyova is employed by Moscow State University and holds citizenship in Russia. She received her education at the Philological Faculty of Moscow State University. In the realm of international relations, Kenya maintains diplomatic relations with both Nigeria and India. Additionally, Russia has established diplomatic relations with Kenya and Libya, and it shares a border with the People's Republic of China, which has diplomatic relations with Grenada.","[[""Marina_Remnyova"", ""employed_by"", ""Moscow_State_University""], [""Marina_Remnyova"", ""citizen_of"", ""Russia""], [""Marina_Remnyova"", ""educated_at"", ""Philological_Faculty_of_Moscow_State_University""], [""Kenya"", ""diplomatic_relations_with"", ""Nigeria""], [""Kenya"", ""diplomatic_relations_with"", ""India""], [""Russia"", ""diplomatic_relations_with"", ""Kenya""], [""Russia"", ""diplomatic_relations_with"", ""Libya""], [""Russia"", ""border_with"", ""People\""s_Republic_of_China""], [""People\""s_Republic_of_China"", ""diplomatic_relations_with"", ""Grenada""]]"
12,"Ukraine has diplomatic relations with both the Philippines and the Netherlands, as well as being a member of UNESCO. The Netherlands also maintains diplomatic relations with Israel and Germany and is a member of the Universal Postal Union. Serhiy Tihipko holds citizenship in Ukraine and is recognized as both a banker and an economist.","[[""Ukraine"", ""diplomatic_relations_with"", ""Philippines""], [""Ukraine"", ""diplomatic_relations_with"", ""Netherlands""], [""Ukraine"", ""member_of"", ""UNESCO""], [""Netherlands"", ""diplomatic_relations_with"", ""Israel""], [""Netherlands"", ""diplomatic_relations_with"", ""Germany""], [""Netherlands"", ""member_of"", ""Universal_Postal_Union""], [""Serhiy_Tihipko"", ""citizen_of"", ""Ukraine""], [""Serhiy_Tihipko"", ""occupation"", ""banker""], [""Serhiy_Tihipko"", ""occupation"", ""economist""]]","Bulgaria has established diplomatic relations with both the Philippines and the Netherlands, and it is a member of UNESCO. The Netherlands also maintains diplomatic relations with Antigua and Barbuda as well as Germany, and is a member of the Universal Postal Union. Additionally, Serhiy Tihipko, who is a banker and economist, holds Bulgarian citizenship.","[[""Bulgaria"", ""diplomatic_relations_with"", ""Philippines""], [""Bulgaria"", ""diplomatic_relations_with"", ""Netherlands""], [""Bulgaria"", ""member_of"", ""UNESCO""], [""Netherlands"", ""diplomatic_relations_with"", ""Antigua_and_Barbuda""], [""Netherlands"", ""diplomatic_relations_with"", ""Germany""], [""Netherlands"", ""member_of"", ""Universal_Postal_Union""], [""Serhiy_Tihipko"", ""citizen_of"", ""Bulgaria""], [""Serhiy_Tihipko"", ""occupation"", ""banker""], [""Serhiy_Tihipko"", ""occupation"", ""economist""]]"
13,"Christos Yiannopoulos is a writer who was born in Patras, a city in Greece. He holds German citizenship, and Germany maintains diplomatic relations with Niger, Peru, and Paraguay. Additionally, Greece is a member of both Interpol and NATO.","[[""Christos_Yiannopoulos"", ""occupation"", ""writer""], [""Christos_Yiannopoulos"", ""born_in"", ""Patras""], [""Patras"", ""located_in"", ""Greece""], [""Christos_Yiannopoulos"", ""citizen_of"", ""Germany""], [""Germany"", ""diplomatic_relations_with"", ""Niger""], [""Germany"", ""diplomatic_relations_with"", ""Peru""], [""Germany"", ""diplomatic_relations_with"", ""Paraguay""], [""Greece"", ""member_of"", ""Interpol""], [""Greece"", ""member_of"", ""NATO""]]",Christos Yiannopoulos is a writer who was born in Patras.,"[[""Christos_Yiannopoulos"", ""occupation"", ""writer""], [""Christos_Yiannopoulos"", ""born_in"", ""Patras""]]"
14,"Kiribati is a member of the Universal Postal Union and maintains diplomatic relations with both Georgia and Spain. The United States of America shares a border with Kiribati and also has diplomatic relations with Ethiopia and Fiji. Vonda N. McIntyre, a writer who was born in Louisville, holds citizenship in the United States of America. Ethiopia is part of East Africa and has established diplomatic relations with Finland.","[[""Kiribati"", ""member_of"", ""Universal_Postal_Union""], [""Kiribati"", ""diplomatic_relations_with"", ""Georgia""], [""Kiribati"", ""diplomatic_relations_with"", ""Spain""], [""United_States_of_America"", ""border_with"", ""Kiribati""], [""United_States_of_America"", ""diplomatic_relations_with"", ""Ethiopia""], [""United_States_of_America"", ""diplomatic_relations_with"", ""Fiji""], [""Vonda_N._McIntyre"", ""occupation"", ""writer""], [""Vonda_N._McIntyre"", ""born_in"", ""Louisville""], [""Vonda_N._McIntyre"", ""citizen_of"", ""United_States_of_America""], [""Ethiopia"", ""part_of"", ""East_Africa""], [""Ethiopia"", ""diplomatic_relations_with"", ""Finland""]]",Vonda N. McIntyre was a writer who was born in Louisville.,"[[""Vonda_N._McIntyre"", ""occupation"", ""writer""], [""Vonda_N._McIntyre"", ""born_in"", ""Louisville""]]"
15,"Germany maintains diplomatic relations with Portugal, North Korea, and Eswatini. Maxim Mehmet is a citizen of Germany, where he works as an actor and speaks German. Meanwhile, North Korea is a member of the United Nations Industrial Development Organization and the Non-Aligned Movement, and also has diplomatic relations with Singapore.","[[""Germany"", ""diplomatic_relations_with"", ""Portugal""], [""Germany"", ""diplomatic_relations_with"", ""North_Korea""], [""Germany"", ""diplomatic_relations_with"", ""Eswatini""], [""Maxim_Mehmet"", ""citizen_of"", ""Germany""], [""Maxim_Mehmet"", ""occupation"", ""actor""], [""Maxim_Mehmet"", ""speaks"", ""German""], [""North_Korea"", ""member_of"", ""United_Nations_Industrial_Development_Organization""], [""North_Korea"", ""member_of"", ""Non-Aligned_Movement""], [""North_Korea"", ""diplomatic_relations_with"", ""Singapore""]]","Germany maintains diplomatic relations with both Portugal and North Korea. Additionally, Germany is recognized as a country associated with Eswatini. Maxim Mehmet, an actor and citizen of Germany, is fluent in German. North Korea is a member of the United Nations Industrial Development Organization and the Non-Aligned Movement, and it also has diplomatic relations with Singapore.","[[""Germany"", ""diplomatic_relations_with"", ""Portugal""], [""Germany"", ""diplomatic_relations_with"", ""North_Korea""], [""Germany"", ""associated_with"", ""Eswatini""], [""Maxim_Mehmet"", ""citizen_of"", ""Germany""], [""Maxim_Mehmet"", ""occupation"", ""actor""], [""Maxim_Mehmet"", ""fluent_in"", ""German""], [""North_Korea"", ""member_of"", ""United_Nations_Industrial_Development_Organization""], [""North_Korea"", ""member_of"", ""Non-Aligned_Movement""], [""North_Korea"", ""diplomatic_relations_with"", ""Singapore""]]"
16,"Andrej Einspieler was a journalist who held citizenship in both Austria-Hungary and the Austrian Empire. The Holy Roman Empire had its capital in Vienna and Regensburg, and it embraced Calvinism as a significant religious tradition. The Austrian Empire was a member of the Holy Roman Empire and shared borders with the Duchy of Modena and Reggio, as well as Liechtenstein. Austria-Hungary, which officially recognized Hungarian as its language, also bordered the Kingdom of Romania and the Russian Empire. Meanwhile, Liechtenstein is a member of both the World Trade Organization and the International Lake Constance conference, and maintains diplomatic relations with the United States of America.","[[""Andrej_Einspieler"", ""citizen_of"", ""Austria-Hungary""], [""Andrej_Einspieler"", ""citizen_of"", ""Austrian_Empire""], [""Andrej_Einspieler"", ""occupation"", ""journalist""], [""Holy_Roman_Empire"", ""capital"", ""Vienna""], [""Holy_Roman_Empire"", ""capital"", ""Regensburg""], [""Holy_Roman_Empire"", ""embraced"", ""Calvinism""], [""Austrian_Empire"", ""member_of"", ""Holy_Roman_Empire""], [""Austrian_Empire"", ""border_with"", ""Duchy_of_Modena_and_Reggio""], [""Austrian_Empire"", ""border_with"", ""Liechtenstein""], [""Austria-Hungary"", ""border_with"", ""Kingdom_of_Romania""], [""Austria-Hungary"", ""border_with"", ""Russian_Empire""], [""Austria-Hungary"", ""official_language"", ""Hungarian""], [""Liechtenstein"", ""member_of"", ""World_Trade_Organization""], [""Liechtenstein"", ""member_of"", ""International_Lake_Constance_conference""], [""Liechtenstein"", ""diplomatic_relations_with"", ""United_States_of_America""]]","Andrej Einspieler was a journalist who held citizenship in both Austria-Hungary and the Austrian Empire. The Holy Roman Empire had its capital in Vienna and Regensburg, and it was characterized by a religious affiliation with Calvinism. The Austrian Empire was a member of the Holy Roman Empire and shared borders with the Duchy of Modena and Reggio, as well as Liechtenstein. Austria-Hungary, which bordered both the Kingdom of Romania and the Russian Empire, also had Hungarian as its official language. Meanwhile, Liechtenstein is a member of the World Trade Organization and the International Lake Constance conference, and it maintains diplomatic relations with the United States of America.","[[""Andrej_Einspieler"", ""citizen_of"", ""Austria-Hungary""], [""Andrej_Einspieler"", ""citizen_of"", ""Austrian_Empire""], [""Andrej_Einspieler"", ""occupation"", ""journalist""], [""Holy_Roman_Empire"", ""capital"", ""Vienna""], [""Holy_Roman_Empire"", ""capital"", ""Regensburg""], [""Holy_Roman_Empire"", ""characterized_by"", ""Calvinism""], [""Austrian_Empire"", ""member_of"", ""Holy_Roman_Empire""], [""Austrian_Empire"", ""border_with"", ""Duchy_of_Modena_and_Reggio""], [""Austrian_Empire"", ""border_with"", ""Liechtenstein""], [""Austria-Hungary"", ""border_with"", ""Kingdom_of_Romania""], [""Austria-Hungary"", ""border_with"", ""Russian_Empire""], [""Austria-Hungary"", ""official_language"", ""Hungarian""], [""Liechtenstein"", ""member_of"", ""World_Trade_Organization""], [""Liechtenstein"", ""member_of"", ""International_Lake_Constance_conference""], [""Liechtenstein"", ""diplomatic_relations_with"", ""United_States_of_America""]]"
17,"Jean-Bedel Bokassa was a military officer who spoke and wrote in French, and he held citizenship in the Central African Republic. The Central African Republic maintains diplomatic relations with the Democratic Republic of the Congo and is a member of AFRISTAT, while also sharing a border with the Republic of the Congo. The Democratic Republic of the Congo, which is part of Middle Africa and has its capital in Kinshasa, shares borders with Cameroon. Additionally, Cameroon has diplomatic relations with Australia and Taiwan. The Republic of the Congo is a member of UNESCO and the Organisation for the Prohibition of Chemical Weapons, highlighting its involvement in international collaboration and treaties.","[[""Jean-Bedel_Bokassa"", ""occupation"", ""military_officer""], [""Jean-Bedel_Bokassa"", ""speaks"", ""French""], [""Jean-Bedel_Bokassa"", ""writes_in"", ""French""], [""Jean-Bedel_Bokassa"", ""citizen_of"", ""Central_African_Republic""], [""Central_African_Republic"", ""diplomatic_relations_with"", ""Democratic_Republic_of_the_Congo""], [""Central_African_Republic"", ""member_of"", ""AFRISTAT""], [""Central_African_Republic"", ""border_with"", ""Republic_of_the_Congo""], [""Democratic_Republic_of_the_Congo"", ""part_of"", ""Middle_Africa""], [""Democratic_Republic_of_the_Congo"", ""capital"", ""Kinshasa""], [""Democratic_Republic_of_the_Congo"", ""border_with"", ""Cameroon""], [""Cameroon"", ""diplomatic_relations_with"", ""Australia""], [""Cameroon"", ""diplomatic_relations_with"", ""Taiwan""], [""Republic_of_the_Congo"", ""member_of"", ""UNESCO""], [""Republic_of_the_Congo"", ""member_of"", ""Organisation_for_the_Prohibition_of_Chemical_Weapons""]]","Jean-Bedel Bokassa was a military officer who spoke and wrote in French and held citizenship in the Central African Republic. The Central African Republic shares a border with the Republic of the Congo and has diplomatic relations with the Democratic Republic of the Congo, which is part of Middle Africa, has its capital at Kinshasa, and shares a border with Cameroon. Cameroon, in turn, maintains diplomatic relations with Australia and Taiwan. The Republic of the Congo is a member of both UNESCO and the Organisation for the Prohibition of Chemical Weapons. Additionally, the Central African Republic is a member of AFRISTAT.","[[""Jean-Bedel_Bokassa"", ""occupation"", ""military_officer""], [""Jean-Bedel_Bokassa"", ""speaks"", ""French""], [""Jean-Bedel_Bokassa"", ""writes_in"", ""French""], [""Jean-Bedel_Bokassa"", ""citizen_of"", ""Central_African_Republic""], [""Central_African_Republic"", ""border_with"", ""Republic_of_the_Congo""], [""Central_African_Republic"", ""diplomatic_relations_with"", ""Democratic_Republic_of_the_Congo""], [""Central_African_Republic"", ""member_of"", ""AFRISTAT""], [""Democratic_Republic_of_the_Congo"", ""part_of"", ""Middle_Africa""], [""Democratic_Republic_of_the_Congo"", ""capital"", ""Kinshasa""], [""Democratic_Republic_of_the_Congo"", ""border_with"", ""Cameroon""], [""Cameroon"", ""diplomatic_relations_with"", ""Australia""], [""Cameroon"", ""diplomatic_relations_with"", ""Taiwan""], [""Republic_of_the_Congo"", ""member_of"", ""UNESCO""], [""Republic_of_the_Congo"", ""member_of"", ""Organisation_for_the_Prohibition_of_Chemical_Weapons""]]"
18,"Barbara Berlusconi is an entrepreneur who was born in Arlesheim, a locality situated in the Basel-Landschaft administrative area and the Arlesheim District. She holds Italian citizenship, as Italy is her country of nationality. In the context of international relations, Italy maintains diplomatic relations with both Iceland and Sweden, and it is also a member of the European Coal and Steel Community. Additionally, Silvio Berlusconi, who is her child, is affiliated with the political party Forza Italia and is fluent in Italian.","[[""Barbara_Berlusconi"", ""born_in"", ""Arlesheim""], [""Arlesheim"", ""located_in"", ""Basel-Landschaft_administrative_area""], [""Arlesheim"", ""located_in"", ""Arlesheim_District""], [""Barbara_Berlusconi"", ""citizen_of"", ""Italy""], [""Italy"", ""diplomatic_relations_with"", ""Iceland""], [""Italy"", ""diplomatic_relations_with"", ""Sweden""], [""Italy"", ""member_of"", ""European_Coal_and_Steel_Community""], [""Silvio_Berlusconi"", ""child_of"", ""Barbara_Berlusconi""], [""Silvio_Berlusconi"", ""affiliated_with"", ""Forza_Italia""], [""Silvio_Berlusconi"", ""speaks"", ""Italian""]]","Barbara Berlusconi is an entrepreneur who was born in Arlesheim, a town located in the Basel-Landschaft administrative region and the Arlesheim District. She holds Italian citizenship, and Italy maintains diplomatic relations with both Iceland and Sweden. Additionally, Italy is a member of the European Coal and Steel Community. Notably, Barbara Berlusconi is the child of Silvio Berlusconi, who is a member of the Forza Italia political party and speaks Italian.","[[""Barbara_Berlusconi"", ""born_in"", ""Arlesheim""], [""Arlesheim"", ""located_in"", ""Basel-Landschaft_administrative_region""], [""Arlesheim"", ""located_in"", ""Arlesheim_District""], [""Barbara_Berlusconi"", ""citizen_of"", ""Italy""], [""Italy"", ""diplomatic_relations_with"", ""Iceland""], [""Italy"", ""diplomatic_relations_with"", ""Sweden""], [""Italy"", ""member_of"", ""European_Coal_and_Steel_Community""], [""Barbara_Berlusconi"", ""child_of"", ""Silvio_Berlusconi""], [""Silvio_Berlusconi"", ""member_of"", ""Forza_Italia""], [""Silvio_Berlusconi"", ""speaks"", ""Italian""]]"
19,"Malayala Swamy is a citizen of India and is fluent in Malayalam, a language he speaks, writes, and signs. He practices Hinduism as his religion. Australia is a member of AUSCANNZUKUS and maintains diplomatic relations with several countries, including Argentina and the Netherlands. In turn, India has diplomatic relations with Australia, the United States of America, and Bhutan, highlighting the interconnectedness between these nations and their respective citizens.","[[""Malayala_Swamy"", ""citizen_of"", ""India""], [""Malayala_Swamy"", ""speaks"", ""Malayalam""], [""Malayala_Swamy"", ""writes_in"", ""Malayalam""], [""Malayala_Swamy"", ""signs_in"", ""Malayalam""], [""Malayala_Swamy"", ""practices"", ""Hinduism""], [""Australia"", ""member_of"", ""AUSCANNZUKUS""], [""Australia"", ""diplomatic_relations_with"", ""Argentina""], [""Australia"", ""diplomatic_relations_with"", ""Netherlands""], [""India"", ""diplomatic_relations_with"", ""Australia""], [""India"", ""diplomatic_relations_with"", ""United_States_of_America""], [""India"", ""diplomatic_relations_with"", ""Bhutan""]]","Malayala Swamy is a citizen of India, where he speaks and writes in Malayalam and practices Hinduism. India maintains diplomatic relations with Australia, the United States of America, and Bhutan. In turn, Australia, which is a member of AUSCANNZUKUS, also has diplomatic relations with Argentina and the Netherlands.","[[""Malayala_Swamy"", ""citizen_of"", ""India""], [""Malayala_Swamy"", ""speaks"", ""Malayalam""], [""Malayala_Swamy"", ""writes_in"", ""Malayalam""], [""Malayala_Swamy"", ""practices"", ""Hinduism""], [""India"", ""diplomatic_relations_with"", ""Australia""], [""India"", ""diplomatic_relations_with"", ""United_States_of_America""], [""India"", ""diplomatic_relations_with"", ""Bhutan""], [""Australia"", ""member_of"", ""AUSCANNZUKUS""], [""Australia"", ""diplomatic_relations_with"", ""Argentina""], [""Australia"", ""diplomatic_relations_with"", ""Netherlands""]]"
20,"Greece maintains diplomatic relations with both Finland and Serbia. Finland, in turn, has diplomatic relations with Latvia and is a member of the Organization for Security and Co-operation in Europe and the International Telecommunication Union. Serbia also has diplomatic connections with Myanmar, Libya, and New Zealand. Additionally, Greece is a member of the Visa Waiver Program. Notably, Iannis Xenakis, who speaks English, holds Greek citizenship and is a member of the Academy of Arts of the GDR, which has its headquarters in East Berlin and has been chaired by Arnold Zweig and Konrad Wolf.","[[""Greece"", ""diplomatic_relations_with"", ""Finland""], [""Greece"", ""diplomatic_relations_with"", ""Serbia""], [""Finland"", ""diplomatic_relations_with"", ""Latvia""], [""Finland"", ""member_of"", ""Organization_for_Security_and_Co-operation_in_Europe""], [""Finland"", ""member_of"", ""International_Telecommunication_Union""], [""Serbia"", ""diplomatic_relations_with"", ""Myanmar""], [""Serbia"", ""diplomatic_relations_with"", ""Libya""], [""Serbia"", ""diplomatic_relations_with"", ""New_Zealand""], [""Greece"", ""member_of"", ""Visa_Waiver_Program""], [""Iannis_Xenakis"", ""speaks"", ""English""], [""Iannis_Xenakis"", ""citizen_of"", ""Greece""], [""Iannis_Xenakis"", ""member_of"", ""Academy_of_Arts_of_the_GDR""], [""Academy_of_Arts_of_the_GDR"", ""headquartered_in"", ""East_Berlin""], [""Academy_of_Arts_of_the_GDR"", ""chaired_by"", ""Arnold_Zweig""], [""Academy_of_Arts_of_the_GDR"", ""chaired_by"", ""Konrad_Wolf""]]","Greece is a member of the Visa Waiver Program. Serbia maintains diplomatic relations with Myanmar, Libya, and New Zealand. The Academy of Arts of the GDR, headquartered in East Berlin, had Arnold Zweig and Konrad Wolf as its chairpersons. Finland shares diplomatic relations with Latvia and is a member of the Organization for Security and Co-operation in Europe as well as the International Telecommunication Union. Additionally, Iannis Xenakis, a citizen of Greece, speaks, writes, or signs in English.","[[""Greece"", ""member_of"", ""Visa_Waiver_Program""], [""Serbia"", ""diplomatic_relations_with"", ""Myanmar""], [""Serbia"", ""diplomatic_relations_with"", ""Libya""], [""Serbia"", ""diplomatic_relations_with"", ""New_Zealand""], [""Academy_of_Arts_of_the_GDR"", ""headquartered_in"", ""East_Berlin""], [""Academy_of_Arts_of_the_GDR"", ""chaired_by"", ""Arnold_Zweig""], [""Academy_of_Arts_of_the_GDR"", ""chaired_by"", ""Konrad_Wolf""], [""Finland"", ""diplomatic_relations_with"", ""Latvia""], [""Finland"", ""member_of"", ""Organization_for_Security_and_Co-operation_in_Europe""], [""Finland"", ""member_of"", ""International_Telecommunication_Union""], [""Iannis_Xenakis"", ""citizen_of"", ""Greece""], [""Iannis_Xenakis"", ""speaks"", ""English""], [""Iannis_Xenakis"", ""writes_in"", ""English""], [""Iannis_Xenakis"", ""signs_in"", ""English""]]"
21,"Marissa Mayer resides in Palo Alto, where she is employed by Google. She is a citizen of the United States of America, which has diplomatic relations with Eswatini, the Republic of Cyprus, and the Marshall Islands. Additionally, Eswatini is a member of the United Nations. Palo Alto shares borders with Los Altos Hills, Menlo Park, and Los Altos, while Menlo Park shares a border with Woodside.","[[""Marissa_Mayer"", ""resides_in"", ""Palo_Alto""], [""Marissa_Mayer"", ""employed_by"", ""Google""], [""Marissa_Mayer"", ""citizen_of"", ""United_States_of_America""], [""United_States_of_America"", ""diplomatic_relations_with"", ""Eswatini""], [""United_States_of_America"", ""diplomatic_relations_with"", ""Republic_of_Cyprus""], [""United_States_of_America"", ""diplomatic_relations_with"", ""Marshall_Islands""], [""Eswatini"", ""member_of"", ""United_Nations""], [""Palo_Alto"", ""border_with"", ""Los_Altos_Hills""], [""Palo_Alto"", ""border_with"", ""Menlo_Park""], [""Palo_Alto"", ""border_with"", ""Los_Altos""], [""Menlo_Park"", ""border_with"", ""Woodside""]]","Carlos Fuldner resides in Evanston, a city that shares borders with Norwalk, Menlo Park, and Jacksonville. He is employed by Manchester United F.C. and holds citizenship in the United States of America. The United States maintains diplomatic relations with several countries, including the Republic of Cyprus, Slovenia, and Jamaica. Jamaica is a member of the Multilateral Investment Guarantee Agency. Additionally, Menlo Park shares a border with Jonesboro.","[[""Carlos_Fuldner"", ""resides_in"", ""Evanston""], [""Carlos_Fuldner"", ""employed_by"", ""Manchester_United_F.C.""], [""Carlos_Fuldner"", ""citizen_of"", ""United_States_of_America""], [""United_States_of_America"", ""diplomatic_relations_with"", ""Republic_of_Cyprus""], [""United_States_of_America"", ""diplomatic_relations_with"", ""Slovenia""], [""United_States_of_America"", ""diplomatic_relations_with"", ""Jamaica""], [""Jamaica"", ""member_of"", ""Multilateral_Investment_Guarantee_Agency""], [""Evanston"", ""border_with"", ""Norwalk""], [""Evanston"", ""border_with"", ""Menlo_Park""], [""Evanston"", ""border_with"", ""Jacksonville""], [""Menlo_Park"", ""border_with"", ""Jonesboro""]]"
