id,paragraph_1,kg_1,paragraph_2,kg_2
310,Chi-Chi 's has agreed to keep the restaurant closed until Jan. 2 - two months after it voluntarily closed following initial reports of the disease .,"[[""Chi-Chi"", ""has_agreed_to_keep_closed_until"", ""Jan_2""], [""Chi-Chi"", ""voluntarily_closed_after"", ""initial_reports_of_disease""], [""Chi-Chi"", ""closed_for"", ""two_months""]]",Chi-Chi 's has agreed to keep the restaurant closed until Jan. 2 -- two months after it voluntarily closed when the disease was first reported .,"[[""Chi-Chi"", ""has_agreed_to_keep_closed_until"", ""Jan_2""], [""Chi-Chi"", ""voluntarily_closed_after"", ""first_report_of_disease""], [""Chi-Chi"", ""closed_for"", ""two_months""]]"
311,"The skull is then punctured , the brain suctioned out , and that causes the skull to collapse so it can be removed from the birth canal .","[[""skull"", ""is_punctured"", ""skull""], [""skull"", ""has_brain_suctioned_out"", ""brain""], [""brain"", ""is_suctioned_out"", ""skull""], [""skull"", ""collapses"", ""skull""], [""skull"", ""is_removed_from"", ""birth_canal""]]","The skull is then punctured and the brain suctioned out , causing the skull to collapse and easing passage through the birth canal .","[[""skull"", ""is_punctured"", ""skull""], [""skull"", ""has_brain_suctioned_out"", ""brain""], [""brain"", ""is_suctioned_out"", ""skull""], [""skull"", ""collapses"", ""skull""], [""skull"", ""eases_passage_through"", ""birth_canal""]]"
312,"They varied greatly , ranging from one per cent or two per cent to 36 per cent for a speciality US brand called American Spirit .","[[""American_Spirit"", ""has_percentage"", ""36_per_cent""], [""American_Spirit"", ""is"", ""speciality_US_brand""]]",The results ranged from 1 per cent or 2 per cent to 36 per cent for a speciality brand called American Spirit .,"[[""American_Spirit"", ""has_percentage"", ""36_per_cent""], [""American_Spirit"", ""is"", ""speciality_brand""]]"
313,"The best the investigators can do is nitpick about the process and substance of isolated business decisions ... and question his competence as a manager . ""","[[""investigators"", ""can_nitpick"", ""process""], [""investigators"", ""can_nitpick"", ""substance""], [""investigators"", ""can_question"", ""competence""], [""competence"", ""of"", ""manager""]]","Ebbers ' lawyer , Reid Weingarten , said despite the thorough investigation , "" the best the investigators can do is nitpick about the process and substance of isolated business decisions . ""","[[""Ebbers"", ""has_lawyer"", ""Reid_Weingarten""], [""Reid_Weingarten"", ""said"", ""statement""], [""investigators"", ""can_nitpick"", ""process""], [""investigators"", ""can_nitpick"", ""substance""], [""investigators"", ""conducted"", ""thorough_investigation""]]"
314,"Cox said state police would still help his office in the investigation , but Sturdivant would not be involved .","[[""Cox"", ""said"", ""state_police_would_help""], [""state_police"", ""would_help"", ""Cox_office""], [""Sturdivant"", ""would_not_be_involved"", ""investigation""]]","On Friday , authorities had said the state police would head the investigation .","[[""authorities"", ""said"", ""state_police_would_head_investigation""], [""state_police"", ""would_head"", ""investigation""]]"
315,AMD will own a 60 percent interest in the new company and Fujitsu owns 40 percent .,"[[""AMD"", ""owns"", ""60_percent_interest""], [""Fujitsu"", ""owns"", ""40_percent_interest""], [""AMD"", ""has_interest_in"", ""new_company""], [""Fujitsu"", ""has_interest_in"", ""new_company""]]","Fujitsu will own 40 percent of the company , which will be headquartered in Sunnyvale , Calif .","[[""Fujitsu"", ""owns"", ""40_percent_of_company""], [""company"", ""headquartered_in"", ""Sunnyvale""], [""company"", ""located_in"", ""Calif""]]"
316,FBI spokesman Steve Lazarus did not immediately return a phone call for comment on Friday .,"[[""FBI"", ""spokesman"", ""Steve_Lazarus""], [""Steve_Lazarus"", ""did_not_return_call_on"", ""Friday""]]",Adaptable and Carter 's Trading Co. did not immediately return calls seeking comment on Wednesday .,"[[""Adaptable"", ""did_not_return_calls_on"", ""Wednesday""], [""Carter_Trading_Co"", ""did_not_return_calls_on"", ""Wednesday""]]"
317,The European Union banned the import of genetically modified food in 1998 ; the United States is now demanding that the EU end its ban .,"[[""European_Union"", ""banned"", ""genetically_modified_food""], [""European_Union"", ""imposed_ban_in"", ""1998""], [""United_States"", ""demands"", ""European_UnionToEnd_ban""]]",The union banned the import of genetically modified food in 1998 after many consumers feared health risks .,"[[""union"", ""banned"", ""genetically_modified_food""], [""union"", ""imposed_ban_in"", ""1998""], [""consumers"", ""feared"", ""health_risks""], [""genetically_modified_food"", ""poses"", ""health_risks""]]"
318,""" They are trying to turn him into a martyr , "" said Vicki Saporta , president of the National Abortion Federation , which tracks abortion-related violence .","[[""Vicki_Saporta"", ""said"", ""They_are_trying_to_turn_him_into_a_martyr""], [""Vicki_Saporta"", ""is"", ""president_of_National_Abortion_Federation""], [""National_Abortion_Federation"", ""tracks"", ""abortion-related_violence""]]",""" We need to take these threats seriously , "" said Vicki Saporta , president of the National Abortion Federation .","[[""Vicki_Saporta"", ""said"", ""We_need_to_take_these_threats_seriously""], [""Vicki_Saporta"", ""is"", ""president_of_National_Abortion_Federation""]]"
319,"Daniel C. Clark and James Hargadon ; a former priest , Bruce Ewing ; and two teachers are awaiting trial .","[[""Daniel_C_Clark"", ""isAwaitingTrialWith"", ""James_Hargadon""], [""Daniel_C_Clark"", ""isAwaitingTrialWith"", ""Bruce_Ewing""], [""James_Hargadon"", ""isAwaitingTrialWith"", ""Bruce_Ewing""], [""Daniel_C_Clark"", ""isAwaitingTrialWith"", ""two_teachers""], [""James_Hargadon"", ""isAwaitingTrialWith"", ""two_teachers""], [""Bruce_Ewing"", ""isAwaitingTrialWith"", ""two_teachers""]]","Two other priests , the Revs Daniel C Clark and James Hargadon , and a former priest , Bruce Ewing , are awaiting trial .","[[""Daniel_C_Clark"", ""isAwaitingTrialWith"", ""James_Hargadon""], [""Daniel_C_Clark"", ""isAwaitingTrialWith"", ""Bruce_Ewing""], [""James_Hargadon"", ""isAwaitingTrialWith"", ""Bruce_Ewing""], [""Daniel_C_Clark"", ""occupation"", ""priest""], [""James_Hargadon"", ""occupation"", ""priest""], [""Bruce_Ewing"", ""formerOccupation"", ""priest""]]"
320,"Dunlap won both the swimsuit competition and the talent portion of the competition , singing "" If I Could . ""","[[""Dunlap"", ""won"", ""swimsuit_competition""], [""Dunlap"", ""won"", ""talent_portion""], [""Dunlap"", ""sang"", ""If_I_Could""]]","She won the talent portion singing "" If I Could "" and also won in evening wear .","[[""Dunlap"", ""won"", ""talent_portion""], [""Dunlap"", ""sang"", ""If_I_Could""], [""Dunlap"", ""won"", ""evening_wear""]]"
321,"Marissa Jaret Winokur , as Tracy , won for best actress in a musical .","[[""Marissa_Jaret_Winokur"", ""played"", ""Tracy""], [""Marissa_Jaret_Winokur"", ""won"", ""best_actress_in_a_musical""]]","Newcomer Marissa Jaret Winokur in "" Hairspray "" bested Broadway veteran Bernadette Peters in "" Gypsy "" for best actress in a musical .","[[""Marissa_Jaret_Winokur"", ""played_in"", ""Hairspray""], [""Marissa_Jaret_Winokur"", ""won"", ""best_actress_in_a_musical""], [""Marissa_Jaret_Winokur"", ""bested"", ""Bernadette_Peters""], [""Bernadette_Peters"", ""played_in"", ""Gypsy""]]"
322,The arrests revealed new details about the four-month investigation at Selenski 's Mount Olivet Road home .,"[[""arrests"", ""revealed_details_about"", ""investigation""], [""investigation"", ""location"", ""Selenski""], [""investigation"", ""location"", ""Mount_Olivet_Road_home""], [""Selenski"", ""owner_of"", ""Mount_Olivet_Road_home""]]",Kerkowski and Fassett 's bodies were unearthed at Selenski 's Mount Olivet Road home on June 5 .,"[[""Kerkowski"", ""body_unearthed_at"", ""Mount_Olivet_Road_home""], [""Fassett"", ""body_unearthed_at"", ""Mount_Olivet_Road_home""], [""Mount_Olivet_Road_home"", ""owner"", ""Selenski""], [""bodies"", ""unearthed_on"", ""June_5""]]"
323,"Diane Lade of the South Florida Sun-Sentinel , a Tribune Publishing newspaper , contributed to this report .","[[""Diane_Lade"", ""contributed_to"", ""report""], [""Diane_Lade"", ""works_for"", ""South_Florida_Sun-Sentinel""], [""South_Florida_Sun-Sentinel"", ""is"", ""Tribune_Publishing_newspaper""]]",Staff Writer Diane Lade and The Associated Press contributed to this report .,"[[""Diane_Lade"", ""contributed_to"", ""report""], [""Diane_Lade"", ""is"", ""Staff_Writer""], [""The_Associated_Press"", ""contributed_to"", ""report""]]"
324,"Pen Hadow , who became the first person to reach the geographic North Pole unsupported from Canada , has just over two days of rations left .","[[""Pen_Hadow"", ""reached"", ""geographic_North_Pole""], [""Pen_Hadow"", ""started_from"", ""Canada""], [""Pen_Hadow"", ""has"", ""two_days_of_rations_left""]]","Pen Hadow became the first man last week to reach the geographic North Pole on an unsupported trek through Canada , a journey of about 770 km .","[[""Pen_Hadow"", ""became_first_man_to_reach"", ""geographic_North_Pole""], [""Pen_Hadow"", ""traveled_through"", ""Canada""], [""geographic_North_Pole"", ""distance_from_Canada"", ""770_km""]]"
325,"On Jan. 10 , Shawanda Denise McCalister , who was also pregnant , was found bound and strangled in her apartment in the same neighbourhood .","[[""Shawanda_Denise_McCalister"", ""found_in"", ""apartment""], [""Shawanda_Denise_McCalister"", ""was_found"", ""bound_and_strangled""], [""Shawanda_Denise_McCalister"", ""was"", ""pregnant""]]","On Jan. 1 , Nikia Shanell Kilpatrick , who was pregnant , was found bound and strangled in her apartment .","[[""Nikia_Shanell_Kilpatrick"", ""found_in"", ""apartment""], [""Nikia_Shanell_Kilpatrick"", ""was_found"", ""bound_and_strangled""], [""Nikia_Shanell_Kilpatrick"", ""was"", ""pregnant""]]"
326,"Two weeks later on New Year 's night , Nikia Shanell Kilpatrick was discovered bound and strangled in her apartment .","[[""Nikia_Shanell_Kilpatrick"", ""was_discovered"", ""New_Year\""s_night""], [""Nikia_Shanell_Kilpatrick"", ""was_found_in"", ""apartment""], [""Nikia_Shanell_Kilpatrick"", ""was_bound_and_strangled"", ""apartment""]]","On Jan. 1 , Nikia Shanell Kilpatrick , who was pregnant , was found bound and strangled in her apartment .","[[""Nikia_Shanell_Kilpatrick"", ""was_found"", ""Jan._1""], [""Nikia_Shanell_Kilpatrick"", ""was_pregnant"", ""True""], [""Nikia_Shanell_Kilpatrick"", ""was_found_in"", ""apartment""], [""Nikia_Shanell_Kilpatrick"", ""was_bound_and_strangled"", ""apartment""]]"
327,"The Nasdaq Composite Index lost 16.95 , or 1.1 percent , to 1507.76 , its first slide in five days .","[[""Nasdaq_Composite_Index"", ""lost"", ""16.95""], [""Nasdaq_Composite_Index"", ""lost_percentage"", ""1.1_percent""], [""Nasdaq_Composite_Index"", ""closed_at"", ""1507.76""], [""Nasdaq_Composite_Index"", ""first_slide_in"", ""five_days""]]","The Nasdaq Composite Index rose 19.67 , or 1.3 percent , to 1523.71 , its highest since June 18 .","[[""Nasdaq_Composite_Index"", ""rose"", ""19.67""], [""Nasdaq_Composite_Index"", ""rose_percentage"", ""1.3_percent""], [""Nasdaq_Composite_Index"", ""closed_at"", ""1523.71""], [""Nasdaq_Composite_Index"", ""highest_since"", ""June_18""]]"
328,"The Institute for Supply Management said its manufacturing index was 49.4 percent last month , up from 45.4 in April .","[[""Institute_for_Supply_Management"", ""said"", ""manufacturing_index""], [""manufacturing_index"", ""was"", ""49.4_percent""], [""49.4_percent"", ""up_from"", ""45.4""], [""45.4"", ""in"", ""April""]]","The Institute for Supply Management 's manufacturing index rose to 49.4 in May from 45.4 in April , the biggest monthly gain since December .","[[""Institute_for_Supply_Management"", ""manufacturing_index"", ""49.4""], [""49.4"", ""in"", ""May""], [""49.4"", ""up_from"", ""45.4""], [""45.4"", ""in"", ""April""], [""Institute_for_Supply_Management"", ""manufacturing_index"", ""biggest_monthly_gain_since_December""], [""biggest_monthly_gain"", ""since"", ""December""]]"
329,Dixon put his style on display Sunday afternoon in winning the Honda Indy 225 at Pikes Peak International Raceway .,"[[""Scott_Dixon"", ""put_style_on_display_at"", ""Pikes_Peak_International_Raceway""], [""Scott_Dixon"", ""won"", ""Honda_Indy_225""]]",Scott Dixon eventually made winning the Honda Indy 225 look easy Sunday at Pikes Peak International Raceway .,"[[""Scott_Dixon"", ""won"", ""Honda_Indy_225""], [""Scott_Dixon"", ""raced_at"", ""Pikes_Peak_International_Raceway""]]"
330,A council resolution is considered essential in giving Iraqi or U.S.-controlled entities in Baghdad the legal authority to export oil .,"[[""council_resolution"", ""gives_legal_authority_to"", ""Iraqi_entities""], [""council_resolution"", ""gives_legal_authority_to"", ""U.S.-controlled_entities""], [""Iraqi_entities"", ""location"", ""Baghdad""], [""U.S.-controlled_entities"", ""location"", ""Baghdad""], [""council_resolution"", ""essential_for"", ""exporting_oil""]]","Without an adopted resolution , no Iraqi , U.S. or U.N. entity in Baghdad has the legal authority to export oil .","[[""adopted_resolution"", ""gives_legal_authority_to"", ""Iraqi_entities""], [""adopted_resolution"", ""gives_legal_authority_to"", ""U.S._entities""], [""adopted_resolution"", ""gives_legal_authority_to"", ""U.N._entities""], [""Iraqi_entities"", ""location"", ""Baghdad""], [""U.S._entities"", ""location"", ""Baghdad""], [""U.N._entities"", ""location"", ""Baghdad""], [""adopted_resolution"", ""necessary_for"", ""exporting_oil""]]"
331,""" I don 't know if the person I 'm talking to now may end up being someone else at another time that may not follow the rules , "" Parrish said .","[[""Parrish"", ""said"", ""unknown_person""], [""unknown_person"", ""may_end_up_being"", ""someone_else""], [""someone_else"", ""may_not_follow"", ""rules""]]",""" I don 't know whether the person I 'm talking to now may end up being someone else , "" Parrish said .","[[""Parrish"", ""said"", ""unknown_person""], [""unknown_person"", ""may_end_up_being"", ""someone_else""]]"
332,Shares of Microsoft rose 50 cents Friday to close at $ 28.34 a share on the Nasdaq Stock Market .,"[[""Microsoft"", ""shares_rose"", ""50_cents""], [""Microsoft"", ""closed_at"", ""$28.34""], [""Microsoft"", ""listed_on"", ""Nasdaq_Stock_Market""]]","Microsoft 's stock was up 50 cents , to $ 28.34 a share in New York yesterday .","[[""Microsoft"", ""stock_rose"", ""50_cents""], [""Microsoft"", ""stock_price"", ""$28.34""], [""Microsoft"", ""traded_in"", ""New_York""]]"
333,"Southwest 's net income amounted to $ 246 million , or 30 cents per share .","[[""Southwest"", ""net_income"", ""246_million""], [""Southwest"", ""net_income_per_share"", ""30_cents""]]","With the government grant added in , the airline earned $ 246 million , or 30 cents a share .","[[""airline"", ""earned"", ""246_million""], [""airline"", ""earned_per_share"", ""30_cents""]]"
334,"Mr Eddington described Monday 's talks with union leaders as "" sensible "" .","[[""Mr_Eddington"", ""described"", ""talks_with_union_leaders""], [""talks_with_union_leaders"", ""held_on"", ""Monday""], [""talks_with_union_leaders"", ""characterized_as"", ""sensible""], [""Mr_Eddington"", ""had_talks_with"", ""union_leaders""]]",Mr Eddington is to meet union leaders today and tomorrow .,"[[""Mr_Eddington"", ""will_meet"", ""union_leaders""], [""Mr_Eddington"", ""will_meet_on"", ""today""], [""Mr_Eddington"", ""will_meet_on"", ""tomorrow""]]"
335,""" We will work with the board to ensure a smooth transition . ""","[[""We"", ""will_work_with"", ""board""], [""board"", ""ensure"", ""smooth_transition""]]","He said federal regulators would work with the corporation to ensure a "" smooth transition . ""","[[""Peter"", ""said"", ""federal_regulators""], [""federal_regulators"", ""will_work_with"", ""corporation""], [""corporation"", ""ensure"", ""smooth_transition""]]"
336,The discovery was published yesterday in the New England Journal of Medicine .,"[[""discovery"", ""published_in"", ""New_England_Journal_of_Medicine""]]",They appear in the Oct. 23 issue of The New England Journal of Medicine .,"[[""they"", ""appear_in"", ""New_England_Journal_of_Medicine""], [""New_England_Journal_of_Medicine"", ""issue_on"", ""Oct_23""]]"
337,"Respondents who rated current business conditions as "" bad "" increased to 30.4 % from 28.1 % in June .","[[""Respondents"", ""rated"", ""current_business_conditions""], [""current_business_conditions"", ""rated_as"", ""bad""], [""Respondents"", ""increased_to"", ""30.4%""], [""30.4%"", ""from"", ""28.1%""], [""28.1%"", ""in"", ""June""]]",""" Those rating present business conditions as ' bad ' increased to 30.4 per cent from 28.1 per cent , "" the report said .","[[""Those"", ""rating"", ""present_business_conditions""], [""present_business_conditions"", ""rated_as"", ""bad""], [""Those"", ""increased_to"", ""30.4%""], [""30.4%"", ""from"", ""28.1%""], [""report"", ""said"", ""increase""]]"
338,""" Three Weeks in October "" goes on sale Monday , nearly a year after the Washington , D.C.-area sniper shootings started .","[[""Three_Weeks_in_October"", ""goes_on_sale"", ""Monday""], [""Washington_D.C.-area_sniper_shootings"", ""started"", ""nearly_a_year_ago""], [""Three_Weeks_in_October"", ""related_to"", ""Washington_D.C.-area_sniper_shootings""]]","Moose 's book goes on sale Monday , nearly a year after the sniper shootings started in the Washington area .","[[""Moose"", ""creator_of"", ""book""], [""book"", ""goes_on_sale"", ""Monday""], [""sniper_shootings"", ""started_in"", ""Washington_area""], [""book"", ""related_to"", ""sniper_shootings""]]"
339,"A base configuration with a 2.0GHz Intel Celeron processor , 128M bytes of memory , a 40G-byte hard drive , and a CD-ROM drive costs US $ 729 .","[[""Base_configuration"", ""has_processor"", ""Intel_Celeron""], [""Base_configuration"", ""has_memory"", ""128M_bytes""], [""Base_configuration"", ""has_hard_drive"", ""40G-byte_hard_drive""], [""Base_configuration"", ""has_drive"", ""CD-ROM_drive""], [""Base_configuration"", ""costs"", ""US_$729""]]","A base configuration with a 2.4GHz Pentium 4 , 128MB of RAM , a 40GB hard drive , and a CD-ROM drive costs $ 699 .","[[""Base_configuration"", ""has_processor"", ""Pentium_4""], [""Base_configuration"", ""has_memory"", ""128MB""], [""Base_configuration"", ""has_hard_drive"", ""40GB_hard_drive""], [""Base_configuration"", ""has_drive"", ""CD-ROM_drive""], [""Base_configuration"", ""costs"", ""US_$699""]]"
340,"Previously , it had reported a profit of $ 12 million , or 0 cents a share , for that period .","[[""it"", ""reported_profit"", ""$12_million""], [""it"", ""reported_earnings_per_share"", ""0_cents""]]","Previously , it had reported a small profit of $ 12 million , or break-even on a per-share basis , for the period .","[[""it"", ""reported_profit"", ""$12_million""], [""it"", ""reported_earnings_per_share"", ""break-even""]]"
341,They used discarded skin from consenting patients who had undergone surgery and exposed it to UVA light at intensities similar to that of sunlight .,"[[""consenting_patients"", ""underwent"", ""surgery""], [""discarded_skin"", ""from"", ""consenting_patients""], [""discarded_skin"", ""exposed_to"", ""UVA_light""], [""UVA_light"", ""has_intensity"", ""sunlight""]]",Sanders and colleagues at RAFT exposed skin samples removed from consenting patients during surgery to UVA light at intensities similar to that of sunlight .,"[[""Sanders"", ""has_colleagues"", ""colleagues_at_RAFT""], [""skin_samples"", ""removed_from"", ""consenting_patients""], [""consenting_patients"", ""underwent"", ""surgery""], [""skin_samples"", ""exposed_to"", ""UVA_light""], [""UVA_light"", ""has_intensity"", ""sunlight""], [""RAFT"", ""employed"", ""Sanders_and_colleagues""]]"
342,"His lack of co-operation was allowing other Jemaah Islamiah fugitives to remain at large , Mr Dila told the court .","[[""Mr_Dila"", ""told"", ""court""], [""Jemaah_Islamiah_fugitives"", ""allowed_to_remain_at_large_by"", ""his_lack_of_co-operation""], [""his_lack_of_co-operation"", ""caused_by"", ""him""]]","His lack of co-operation was allowing other JI operatives to remain at large , where they threatened further terrorist acts , Mr Dila said .","[[""Mr_Dila"", ""said"", ""statement""], [""JI_operatives"", ""allowed_to_remain_at_large_by"", ""his_lack_of_co-operation""], [""JI_operatives"", ""threatened"", ""further_terrorist_acts""], [""his_lack_of_co-operation"", ""caused_by"", ""him""]]"
343,Palm Beach County is considering adding up to $ 200 million more in incentives .,"[[""Palm_Beach_County"", ""considering_adding"", ""$200_million""], [""Palm_Beach_County"", ""adding_incentives"", ""incentives""]]",Palm Beach County is prepared to kick in another $ 200 million to build the institute 's campus .,"[[""Palm_Beach_County"", ""prepared_to_kick_in"", ""$200_million""], [""Palm_Beach_County"", ""building"", ""institute_campus""], [""institute_campus"", ""funded_by"", ""$200_million""]]"
344,"We don 't know if any will be SARS , "" said Dr. James Young , Ontario 's commissioner of public safety .","[[""Dr._James_Young"", ""said"", ""unknown_if_any_will_be_SARS""], [""Dr._James_Young"", ""is"", ""Ontarios_commissioner_of_public_safety""]]",""" We 're being hyper-vigilant , "" said Dr. James Young , Ontario 's commissioner of public safety .","[[""Dr._James_Young"", ""said"", ""being_hyper-vigilant""], [""Dr._James_Young"", ""is"", ""Ontarios_commissioner_of_public_safety""]]"
345,""" The SIA forecast reflects the new realities of the semiconductor industry of an 8-10 percent "" growth rate , George Scalise , the trade association 's president , said in a statement .","[[""SIA"", ""has_president"", ""George_Scalise""], [""George_Scalise"", ""made_statement"", ""SIA_forecast""], [""SIA_forecast"", ""reflects"", ""semiconductor_industry""], [""semiconductor_industry"", ""has_growth_rate"", ""8-10_percent""]]",""" The SIA forecast reflects the new realities of the semiconductor industry of an 8-10 per cent ' ' growth rate "" , said George Scalise , the association 's president .","[[""SIA"", ""has_president"", ""George_Scalise""], [""George_Scalise"", ""made_statement"", ""SIA_forecast""], [""SIA_forecast"", ""reflects"", ""semiconductor_industry""], [""semiconductor_industry"", ""has_growth_rate"", ""8-10_percent""]]"
346,"The civilian unemployment rate improved marginally last month -- slipping to 6.1 percent -- even as companies slashed payrolls by 93,000 .","[[""civilian_unemployment_rate"", ""improved_to"", ""6.1_percent""], [""companies"", ""slashed_payrolls_by"", ""93,000""]]","The civilian unemployment rate improved marginally last month _ sliding down to 6.1 percent _ as companies slashed payrolls by 93,000 amid continuing mixed signals about the nation 's economic health .","[[""civilian_unemployment_rate"", ""improved_to"", ""6.1_percent""], [""companies"", ""slashed_payrolls_by"", ""93,000""], [""nation"", ""has"", ""mixed_economic_health""]]"
347,""" I do not wish to be present during this witness , "" he told Stanislaus County Superior Court Judge Al Girolami .","[[""Stanislaus_County_Superior_Court_Judge_Al_Girolami"", ""told"", ""he""], [""he"", ""does_not_wish_to_be_present_during"", ""witness""]]",""" Yes , I do not wish to be present during this witness , "" Peterson , 31 , calmly told the judge as he was returned to his cell .","[[""Peterson"", ""told"", ""judge""], [""Peterson"", ""does_not_wish_to_be_present_during"", ""witness""], [""Peterson"", ""age"", ""31""], [""Peterson"", ""returned_to"", ""cell""]]"
348,Magnarelli said Racicot hated the Iraqi regime and looked forward to using his long years of training in the war .,"[[""Racicot"", ""hated"", ""Iraqi_regime""], [""Racicot"", ""looked_forward_to_using_training_in"", ""war""], [""Racicot"", ""had_years_of"", ""training""], [""Magnarelli"", ""said"", ""Racicot_hated_Iraqi_regime""]]","His wife said he was "" 100 percent behind George Bush "" and looked forward to using his years of training in the war .",[]
349,"Gregory Parseghian , a former investment banker , was appointed chief executive .","[[""Gregory_Parseghian"", ""was_appointed"", ""chief_executive""], [""Gregory_Parseghian"", ""is"", ""former_investment_banker""]]",Greg Parseghian was appointed the new chief executive .,"[[""Greg_Parseghian"", ""was_appointed"", ""chief_executive""], [""Greg_Parseghian"", ""is"", ""new_chief_executive""]]"
350,"This means Berlusconi will be safe from prosecution until he leaves elected office , scheduled for 2006 .","[[""Berlusconi"", ""will_be_safe_from"", ""prosecution""], [""Berlusconi"", ""leaves_elected_office_in"", ""2006""]]","This means Berlusconi will be safe from prosecution until his term ends in 2006 , unless his government falls before then .","[[""Berlusconi"", ""will_be_safe_from"", ""prosecution""], [""Berlusconi"", ""term_ends_in"", ""2006""], [""Berlusconi"", ""government_may_fall_before"", ""2006""]]"
351,"Baer said he had concluded that lawyers for the two victims "" have shown , albeit barely ... that Iraq provided material support to bin Laden and al-Qaeda "" .","[[""Baer"", ""said"", ""lawyers_for_victims""], [""lawyers_for_victims"", ""shown"", ""Iraq_supported_bin_Laden_and_al-Qaeda""], [""Iraq"", ""provided_material_support_to"", ""bin_Laden""], [""Iraq"", ""provided_material_support_to"", ""al-Qaeda""]]","Judge Harold Baer concluded Wednesday that lawyers for the two victims "" have shown , albeit barely ... that Iraq provided material support to bin Laden and al-Qaida . ""","[[""Judge_Harold_Baer"", ""concluded"", ""lawyers_for_victims_shown_evidence""], [""lawyers_for_victims"", ""shown"", ""Iraq_supported_bin_Laden_and_al-Qaida""], [""Iraq"", ""provided_material_support_to"", ""bin_Laden""], [""Iraq"", ""provided_material_support_to"", ""al-Qaida""]]"
352,""" This child was literally neglected to death , "" Armstrong County District Attorney Scott Andreassi said .","[[""Scott_Andreassi"", ""is"", ""Armstrong_County_District_Attorney""], [""Scott_Andreassi"", ""said"", ""child_was_neglected_to_death""]]",Armstrong County District Attorney Scott Andreassi said the many family photos in the home did not include Kristen .,"[[""Scott_Andreassi"", ""is"", ""Armstrong_County_District_Attorney""], [""Scott_Andreassi"", ""said"", ""family_photos_did_not_include_Kristen""], [""family_photos"", ""did_not_include"", ""Kristen""]]"
353,"Even her request , decades later , to attend her father 's funeral on the island was denied .","[[""she"", ""requested_to_attend"", ""her_father\""s_funeral""], [""her_father\""s_funeral"", ""location"", ""the_island""], [""request"", ""was_denied"", ""she""]]","Years later , Cuba refused permission for her to attend her father 's funeral .","[[""Cuba"", ""refused_permission_to"", ""she""], [""she"", ""wanted_to_attend"", ""her_father\""s_funeral""], [""her_father\""s_funeral"", ""location"", ""Cuba""]]"
354,""" I reliably receive reminders when my dog needs a vaccination , "" writes Steinberg , of Johns Hopkins University .","[[""Steinberg"", ""of"", ""Johns_Hopkins_University""], [""Steinberg"", ""receives_reminders_for"", ""dog_vaccination""]]",""" I reliably receive reminders when my dog needs a vaccination and when my car is due for maintenance , "" he said .",[]
355,"Police arrested a "" potential suspect "" Monday in the abduction of a 9-year-old who was found safe after two days , the police chief said .","[[""Police"", ""arrested"", ""potential_suspect""], [""potential_suspect"", ""involved_in"", ""abduction_of_9_year_old""], [""9_year_old"", ""found"", ""safe""], [""Police_chief"", ""said"", ""arrest_was_made""]]","Police have arrested a "" potential suspect "" in the abduction of 9-year-old Jennette Tamayo , San Jose Police Chief William Lansdowne said Monday .","[[""Police"", ""arrested"", ""potential_suspect""], [""potential_suspect"", ""involved_in"", ""abduction_of_Jennette_Tamayo""], [""Jennette_Tamayo"", ""age"", ""9_year_old""], [""San_Jose_Police_Chief_William_Lansdowne"", ""said"", ""arrest_was_made""], [""arrest"", ""occurred_on"", ""Monday""]]"
356,The disagreement over online music sales was disclosed in documents filed last week with the judge and made available by the court yesterday .,"[[""disagreement"", ""regards"", ""online_music_sales""], [""documents"", ""contain"", ""disagreement""], [""documents"", ""filed_with"", ""judge""], [""documents"", ""made_available_by"", ""court""]]",The fight over online music sales was disclosed in documents made available Monday by the court .,"[[""fight"", ""regards"", ""online_music_sales""], [""documents"", ""contain"", ""fight""], [""documents"", ""made_available_by"", ""court""], [""documents"", ""made_available_on"", ""Monday""]]"
357,"It reports a mailing list of 50,000 and support from about 500 congregations and 50 bishops .","[[""Mailing_List"", ""has_size"", ""50,000""], [""Mailing_List"", ""supported_by"", ""500_congregations""], [""Mailing_List"", ""supported_by"", ""50_bishops""]]",The group has the support of about 215 churches and an estimated 25 bishops .,"[[""Group"", ""supported_by"", ""215_churches""], [""Group"", ""supported_by"", ""25_bishops""]]"
301,"We need to challenge old habits and seriously rethink business-as-usual , "" he wrote .","[[""he"", ""wrote"", ""text""]]",""" We need to change old habits and seriously rethink business-as-usual . """,[]
358,The American Express Corp. has pledged at least $ 3 million of more than $ 5 million needed .,"[[""American_Express_Corp"", ""pledged"", ""at_least_$3_million""], [""at_least_$3_million"", ""part_of"", ""more_than_$5_million""]]","The city had requested federal funds , but withdrew that request when American Express pledged at least $ 3 million .","[[""American_Express"", ""pledged"", ""at_least_$3_million""], [""city"", ""requested"", ""federal_funds""], [""city"", ""withdrew_request_for"", ""federal_funds""], [""American_Express"", ""caused_withdrawal_of"", ""federal_funds_request""]]"
