id,paragraph_1,kg_1,paragraph_2,kg_2
319,"Justice Felix Reginald Dias Bandaranaike II ( January 17 , 1891 -- October 26 , 1951 ) was a Ceylonese ( Sri Lankan ) judge and lawyer .","[[""Felix_Reginald_Dias_Bandaranaike_II"", ""birth_date"", ""January_17_1891""], [""Felix_Reginald_Dias_Bandaranaike_II"", ""death_date"", ""October_26_1951""], [""Felix_Reginald_Dias_Bandaranaike_II"", ""was"", ""judge""], [""Felix_Reginald_Dias_Bandaranaike_II"", ""was"", ""lawyer""], [""Felix_Reginald_Dias_Bandaranaike_II"", ""nationality"", ""Ceylonese""], [""Felix_Reginald_Dias_Bandaranaike_II"", ""nationality"", ""Sri_Lankan""]]",Justice Felix Reginald Dias Bandaranaike II ( 17 January 1891 - 26 October 1951 ) was a Sri Lankan ( Ceylonic ) judge and lawyer .,"[[""Felix_Reginald_Dias_Bandaranaike_II"", ""birth_date"", ""17_January_1891""], [""Felix_Reginald_Dias_Bandaranaike_II"", ""death_date"", ""26_October_1951""], [""Felix_Reginald_Dias_Bandaranaike_II"", ""was"", ""judge""], [""Felix_Reginald_Dias_Bandaranaike_II"", ""was"", ""lawyer""], [""Felix_Reginald_Dias_Bandaranaike_II"", ""nationality"", ""Sri_Lankan""], [""Felix_Reginald_Dias_Bandaranaike_II"", ""nationality"", ""Ceylonic""]]"
320,"1 was written by Ryan Sohmer , drawn by Lar deSouza and colored by Marc Brunet .","[[""Ryan_Sohmer"", ""wrote"", ""1""], [""Lar_deSouza"", ""drew"", ""1""], [""Marc_Brunet"", ""colored"", ""1""]]","1 was written by Ryan Sohmer , drawn by Lar deSouza , and coloured by Marc Brunet .","[[""Ryan_Sohmer"", ""wrote"", ""1""], [""Lar_deSouza"", ""drew"", ""1""], [""Marc_Brunet"", ""coloured"", ""1""]]"
321,"The office was moved to Delhi Mills and reconstructed in February 1871 , although the Scio office was renamed in September 1871 .","[[""office"", ""moved_to"", ""Delhi_Mills""], [""office"", ""reconstructed_in"", ""February_1871""], [""Scio_office"", ""renamed_in"", ""September_1871""]]","The office was moved to Delhi Mills and re-established in February 1871 , though the Scio office was renamed in September 1871 .","[[""office"", ""moved_to"", ""Delhi_Mills""], [""office"", ""re-established_in"", ""February_1871""], [""Scio_office"", ""renamed_in"", ""September_1871""]]"
322,Schools that were closed when Harlem Consolidated was formed include Lovejoy School ( District No . 49 ) in Harlem Township .,"[[""Harlem_Consolidated"", ""formed_from"", ""Lovejoy_School""], [""Lovejoy_School"", ""location"", ""Harlem_Township""], [""Lovejoy_School"", ""district"", ""District_49""]]",Schools which were closed when Harlem Consolidated was formed include Lovejoy School ( District 49 ) in Harlem Township .,"[[""Harlem_Consolidated"", ""formed_from"", ""Lovejoy_School""], [""Lovejoy_School"", ""location"", ""Harlem_Township""], [""Lovejoy_School"", ""district"", ""District_49""]]"
323,"The District Cabinet is led by Anne Marit Mevassvik and has four members , from the Conservative Party , the Labour Party and the Christian Democratic Party .","[[""District_Cabinet"", ""led_by"", ""Anne_Marit_Mevassvik""], [""District_Cabinet"", ""has_members_from"", ""Conservative_Party""], [""District_Cabinet"", ""has_members_from"", ""Labour_Party""], [""District_Cabinet"", ""has_members_from"", ""Christian_Democratic_Party""], [""District_Cabinet"", ""has"", ""four_members""]]","The county cabinet is led by Anne Marit Mevassvik and has four members , from the Conservative Party , the Labour Party and the Christian Democratic Party .","[[""County_Cabinet"", ""led_by"", ""Anne_Marit_Mevassvik""], [""County_Cabinet"", ""has_members_from"", ""Conservative_Party""], [""County_Cabinet"", ""has_members_from"", ""Labour_Party""], [""County_Cabinet"", ""has_members_from"", ""Christian_Democratic_Party""], [""County_Cabinet"", ""has"", ""four_members""]]"
324,Quintus Caecilius Metellus Macedonicus was the second son of Roman politician and general Lucius Caecilius Metellus Diadematus .,"[[""Quintus_Caecilius_Metellus_Macedonicus"", ""was_second_son_of"", ""Lucius_Caecilius_Metellus_Diadematus""], [""Lucius_Caecilius_Metellus_Diadematus"", ""is"", ""Roman_politician""], [""Lucius_Caecilius_Metellus_Diadematus"", ""is"", ""Roman_general""]]",Quintessus Caecilius Metellus Macedonicus was the second son of Roman politician and General Lucius Caecilius Metellus Diadematus .,"[[""Quintessus_Caecilius_Metellus_Macedonicus"", ""was_second_son_of"", ""Lucius_Caecilius_Metellus_Diadematus""], [""Lucius_Caecilius_Metellus_Diadematus"", ""is"", ""Roman_politician""], [""Lucius_Caecilius_Metellus_Diadematus"", ""is"", ""General""]]"
325,"In 2015 , Trenyce hosted the Franco Dragone-produced cabaret show `` Taboo '' at the casino City of Dreams in Macau , China .","[[""Trenyce"", ""hosted"", ""Taboo""], [""Taboo"", ""location"", ""City_of_Dreams""], [""City_of_Dreams"", ""location"", ""Macau""], [""Macau"", ""country"", ""China""], [""Taboo"", ""producer"", ""Franco_Dragone""]]","In 2015 , Trenyce hosted the cabaret show `` Taboo at the Casino City of Dreams in Macau , China , produced by Franco Dragone .","[[""Trenyce"", ""hosted"", ""Taboo""], [""Taboo"", ""location"", ""City_of_Dreams""], [""City_of_Dreams"", ""location"", ""Macau""], [""Macau"", ""country"", ""China""], [""Taboo"", ""producer"", ""Franco_Dragone""]]"
326,"Giles ' gothic novel , `` Playing in Traffic '' , is an epic story about a boy trying to help a third girl .","[[""Giles"", ""creator"", ""Playing_in_Traffic""], [""Playing_in_Traffic"", ""instance_of"", ""gothic_novel""], [""Playing_in_Traffic"", ""has_plot"", ""boy_helping_third_girl""]]",Giles ' ; Gothic - Roman `` Playing in Traffic '' is an epic story about a boy who is trying to help a third girl .,"[[""Giles"", ""creator"", ""Playing_in_Traffic""], [""Playing_in_Traffic"", ""instance_of"", ""Gothic_Roman""], [""Playing_in_Traffic"", ""has_plot"", ""boy_helping_third_girl""]]"
327,There is a juice shop which provides fresh juice for all .,"[[""juice_shop"", ""provides"", ""fresh_juice""]]",There is a juice shop which provides fresh juice for all .,"[[""juice_shop"", ""provides"", ""fresh_juice""]]"
328,The leaves are generally 1.5-4 mm wide and 0.2-0.7 mm long .,"[[""leaves"", ""width"", ""1.5-4_mm""], [""leaves"", ""length"", ""0.2-0.7_mm""]]",The leaves are typically 1.5-4 mm wide and 0.2-0.7 mm long .,"[[""leaves"", ""width"", ""1.5-4_mm""], [""leaves"", ""length"", ""0.2-0.7_mm""]]"
329,"Nashville , TN is part of the Hopkinsville television market .","[[""Nashville"", ""part_of"", ""Hopkinsville_television_market""], [""Hopkinsville_television_market"", ""location"", ""Nashville_TN""]]","Hopkinsville is part of the television market of Nashville , TN .","[[""Hopkinsville"", ""part_of"", ""Nashville_television_market""], [""Nashville_television_market"", ""location"", ""Nashville_TN""]]"
330,"Manchester is a city in northern Bennington County , Vermont , with its village center on the east side of the Equinox Mountain .","[[""Manchester"", ""location"", ""northern_Bennington_County""], [""Manchester"", ""location"", ""Vermont""], [""Manchester"", ""near"", ""Equinox_Mountain""]]","Equinox Mountain is a city in northern Bennington County , Vermont , with its village center on the east side of Manchester .","[[""Equinox_Mountain"", ""location"", ""northern_Bennington_County""], [""Equinox_Mountain"", ""location"", ""Vermont""], [""Equinox_Mountain"", ""near"", ""Manchester""]]"
331,From 1800 -- 04 Wright was British Consul - General for the Republic of the Seven Islands ( Ionian Islands ) .,"[[""Wright"", ""was"", ""British_Consul-General""], [""Wright"", ""representing"", ""Britain""], [""Britain"", ""has"", ""consulate""], [""Wright"", ""served_in"", ""Republic_of_the_Seven_Islands""], [""Republic_of_the_Seven_Islands"", ""also_known_as"", ""Ionian_Islands""]]",From 1800 -- 04 Wright was British Consul - General for the Republic of the Ionian Islands ( Seven Islands ) .,"[[""Wright"", ""was"", ""British_Consul-General""], [""Wright"", ""representing"", ""Britain""], [""Britain"", ""has"", ""consulate""], [""Wright"", ""served_in"", ""Republic_of_the_Ionian_Islands""], [""Republic_of_the_Ionian_Islands"", ""also_known_as"", ""Seven_Islands""]]"
332,"The Doig formation , a geological unit of the triassic period of the western Canadian sedimentary basin , was named for the river .","[[""Doig_formation"", ""is_part_of"", ""Western_Canadian_Sedimentary_Basin""], [""Doig_formation"", ""named_after"", ""river""], [""Doig_formation"", ""of_geological_period"", ""Triassic""]]","The Doig Formation , a geological age Triassic unit of the Western Canadian Sedimentary Basin was named for the river .","[[""Doig_Formation"", ""is_part_of"", ""Western_Canadian_Sedimentary_Basin""], [""Doig_Formation"", ""named_after"", ""river""], [""Doig_Formation"", ""of_geological_age"", ""Triassic""]]"
333,"While prostitution is illegal in Canada , most activities related to prostitution are legal .","[[""Prostitution"", ""is_illegal_in"", ""Canada""], [""Activities_related_to_prostitution"", ""are_legal_in"", ""Canada""]]","While prostitution in Canada is illegal , most of the activities related to prostitution are legal .","[[""Prostitution_in_Canada"", ""is"", ""illegal""], [""Activities_related_to_prostitution"", ""are"", ""legal""]]"
334,"In 1824 , Whitehead brought out his new life Wesley -- 5 : It used Moore 's work , sometimes without recognition .","[[""Whitehead"", ""brought_out"", ""new_life_of_Wesley""], [""new_life_of_Wesley"", ""used"", ""Moore\""s_work""], [""new_life_of_Wesley"", ""published_in"", ""1824""], [""Moore\""s_work"", ""used_without_recognition"", ""new_life_of_Wesley""]]","Whitehead brought out his new life of Wesley in 1824 -- 5 : it used Moore 's work , sometimes without acknowledgment .","[[""Whitehead"", ""brought_out"", ""new_life_of_Wesley""], [""new_life_of_Wesley"", ""used"", ""Moore\""s_work""], [""new_life_of_Wesley"", ""published_in"", ""1824""], [""Moore\""s_work"", ""used_without_acknowledgment"", ""new_life_of_Wesley""]]"
335,"Ranjit Singh marched to Rawalpindi , from there after ( Rohtas ) and via ( Sarai Kala ) to Sirikot .","[[""Ranjit_Singh"", ""marched_to"", ""Rawalpindi""], [""Ranjit_Singh"", ""marched_from"", ""Rawalpindi""], [""Ranjit_Singh"", ""marched_via"", ""Rohtas""], [""Ranjit_Singh"", ""marched_via"", ""Sarai_Kala""], [""Ranjit_Singh"", ""marched_to"", ""Sirikot""]]","Ranjit Singh marched to ( Rohtas ) , from there to ( Rawalpindi ) and via ( Sarai Kala ) reached Sirikot .","[[""Ranjit_Singh"", ""marched_to"", ""Rohtas""], [""Ranjit_Singh"", ""marched_to"", ""Rawalpindi""], [""Ranjit_Singh"", ""marched_via"", ""Sarai_Kala""], [""Ranjit_Singh"", ""reached"", ""Sirikot""]]"
336,"Parsora is a village in the Berasia district of Madhya Pradesh , India . It is located in the Bhopal tehsil .","[[""Parsora"", ""location"", ""Berasia_district""], [""Parsora"", ""location"", ""Madhya_Pradesh""], [""Parsora"", ""location"", ""India""], [""Parsora"", ""location"", ""Bhopal_tehsil""]]","Parsora is a village in the Bhopal district of Madhya Pradesh , India . It is situated in Berasia tehsil .","[[""Parsora"", ""location"", ""Bhopal_district""], [""Parsora"", ""location"", ""Madhya_Pradesh""], [""Parsora"", ""location"", ""India""], [""Parsora"", ""location"", ""Berasia_tehsil""]]"
337,Swarthmore is represented at the General Assembly of Pennsylvania as the PA 161st Legislative District and the PA 26th Senate District .,"[[""Swarthmore"", ""represented_at"", ""General_Assembly_of_Pennsylvania""], [""Swarthmore"", ""represented_as"", ""PA_161st_Legislative_District""], [""Swarthmore"", ""represented_as"", ""PA_26th_Senate_District""], [""PA_161st_Legislative_District"", ""location"", ""Pennsylvania""], [""PA_26th_Senate_District"", ""location"", ""Pennsylvania""]]",Swarthmore is represented in the Pennsylvania General Assembly as the PA 26th Legislative District and the PA 161st Senate District .,"[[""Swarthmore"", ""represented_in"", ""Pennsylvania_General_Assembly""], [""Swarthmore"", ""represented_as"", ""PA_26th_Legislative_District""], [""Swarthmore"", ""represented_as"", ""PA_161st_Senate_District""], [""PA_26th_Legislative_District"", ""location"", ""Pennsylvania""], [""PA_161st_Senate_District"", ""location"", ""Pennsylvania""]]"
338,"( Published by Marysia Lewandowska and Laurel Ptak ) are recent publications , edited by Tensta konsthall together with Sternberg Press , Berlin .","[[""Marysia_Lewandowska"", ""edited_with"", ""Laurel_Ptak""], [""Marysia_Lewandowska"", ""published_by"", ""Tensta_konsthall""], [""Laurel_Ptak"", ""published_by"", ""Tensta_konsthall""], [""Tensta_konsthall"", ""published_with"", ""Sternberg_Press""], [""Sternberg_Press"", ""location"", ""Berlin""]]","( edited by Marysia Lewandowska and Laurel Ptak ) are current publications which are published by Tensta konsthall together with Sternberg Press , Berlin .","[[""Marysia_Lewandowska"", ""edited_with"", ""Laurel_Ptak""], [""Marysia_Lewandowska"", ""published_by"", ""Tensta_konsthall""], [""Laurel_Ptak"", ""published_by"", ""Tensta_konsthall""], [""Tensta_konsthall"", ""published_with"", ""Sternberg_Press""], [""Sternberg_Press"", ""location"", ""Berlin""]]"
339,"The position of the opposition leader was essentially informal throughout the nineteenth century , with formal recognition only being granted in the early twentieth century .","[[""opposition_leader"", ""had_informal_position_in"", ""nineteenth_century""], [""opposition_leader"", ""granted_formal_recognition_in"", ""early_twentieth_century""]]","The position of the opposition leader was essentially informal in the whole of the twentieth century , with formal recognition only being granted in the nineteenth century .","[[""opposition_leader"", ""had_informal_position_in"", ""twentieth_century""], [""opposition_leader"", ""granted_formal_recognition_in"", ""nineteenth_century""]]"
340,"It is limited by North Dakota . The nearest American community is Gretna , Neche , Pembina County , North Dakota .","[[""It"", ""limited_by"", ""North_Dakota""], [""It"", ""nearest_community"", ""Gretna""], [""Gretna"", ""located_in"", ""Pembina_County""], [""Pembina_County"", ""location"", ""North_Dakota""], [""It"", ""nearest_community"", ""Neche""], [""Neche"", ""located_in"", ""Pembina_County""]]","It is bordered by North Dakota . The nearest American community to Gretna is Neche , Pembina County , North Dakota .","[[""It"", ""bordered_by"", ""North_Dakota""], [""Gretna"", ""nearest_community"", ""Neche""], [""Neche"", ""located_in"", ""Pembina_County""], [""Pembina_County"", ""location"", ""North_Dakota""]]"
341,"Sicha described it as '' night-active and ... seemingly seriously huge , organic `` -- in fact around the clock .","[[""Sicha"", ""described"", ""it""], [""it"", ""is"", ""night-active""], [""it"", ""is"", ""huge""], [""it"", ""is"", ""organic""], [""it"", ""is_active"", ""around_the_clock""]]","Sicha described it as `` huge , organic and ... seemingly seriously nocturnal '' -- in fact , active around the clock .","[[""Sicha"", ""described"", ""it""], [""it"", ""is"", ""huge""], [""it"", ""is"", ""organic""], [""it"", ""is"", ""nocturnal""], [""it"", ""is_active"", ""around_the_clock""]]"
342,"It was the first album by Carol Emanuel , Bill Frisell and Kenny Wollesen , who became known as The Gnostic Trio .","[[""Carol_Emanuel"", ""member_of"", ""The_Gnostic_Trio""], [""Bill_Frisell"", ""member_of"", ""The_Gnostic_Trio""], [""Kenny_Wollesen"", ""member_of"", ""The_Gnostic_Trio""]]","It was the first album by Carol Emanuel , Bill Frisell , and Kenny Wollesen who would become known as The Gnostic Trio .","[[""Carol_Emanuel"", ""member_of"", ""The_Gnostic_Trio""], [""Bill_Frisell"", ""member_of"", ""The_Gnostic_Trio""], [""Kenny_Wollesen"", ""member_of"", ""The_Gnostic_Trio""]]"
343,RK is the cathode resistor and Rtot is the external combination of RP ( parallel plate resistor ) and Rload .,"[[""RK"", ""is"", ""cathode_resistor""], [""Rtot"", ""is"", ""external_combination""], [""Rtot"", ""combination_of"", ""RP""], [""Rtot"", ""combination_of"", ""Rload""], [""RP"", ""is"", ""parallel_plate_resistor""]]","RK is the cathode resistor , and rtot is the parallel combination of RP ( external resistor ) and rload .","[[""RK"", ""is"", ""cathode_resistor""], [""rtot"", ""is"", ""parallel_combination""], [""rtot"", ""combination_of"", ""RP""], [""rtot"", ""combination_of"", ""rload""], [""RP"", ""is"", ""external_resistor""]]"
344,The characters of Geronimo Stilton also used their other names from the second novel to the sixth .,"[[""Geronimo_Stilton"", ""has_characters"", ""characters""], [""characters"", ""used_names_from"", ""second_novel""], [""characters"", ""used_names_to"", ""sixth_novel""]]",The characters of Geronimo Stilton also used their other names from the second to the sixth novel .,"[[""Geronimo_Stilton"", ""has_characters"", ""characters""], [""characters"", ""used_names_from"", ""second_novel""], [""characters"", ""used_names_to"", ""sixth_novel""]]"
345,This form of parallelism allows sprite data to be passed while other types of data are quickly decompressed to the main CPU .,"[[""parallelism"", ""allows"", ""sprite_data""], [""sprite_data"", ""to_be_passed"", ""main_CPU""], [""parallelism"", ""enables_decompression_of"", ""other_types_of_data""], [""other_types_of_data"", ""decompressed_to"", ""main_CPU""]]",This form of parallelism allows sprite data to be decompressed while other data types are quickly forwarded to the main CPU .,"[[""parallelism"", ""allows"", ""sprite_data""], [""sprite_data"", ""to_be_decompressed"", ""main_CPU""], [""parallelism"", ""enables_forwarding_of"", ""other_data_types""], [""other_data_types"", ""forwarded_to"", ""main_CPU""]]"
346,Rabbi Levi taught that on the night described in God showed Jacob all the signs .,"[[""Rabbi_Levi"", ""taught"", ""Jacob""], [""God"", ""showed"", ""signs""], [""Jacob"", ""described_in"", ""night""], [""God"", ""showed_to"", ""Jacob""]]",Rabbi Levi taught that in the night Jacob described in God showed all the signs .,"[[""Rabbi_Levi"", ""taught"", ""Jacob""], [""God"", ""showed"", ""signs""], [""Jacob"", ""described"", ""night""], [""God"", ""showed_to"", ""Jacob""]]"
347,"In 2016 , he was called against the Singapore U19 selection for the Bahrain U19 team .","[[""He"", ""was_called_against"", ""Singapore_U19""], [""He"", ""was_called_for"", ""Bahrain_U19""], [""Bahrain_U19"", ""facing"", ""Singapore_U19""]]","In 2016 , he was called up for the Bahrain U19 team facing the Singapore U19 selection .","[[""He"", ""was_called_up_for"", ""Bahrain_U19""], [""Bahrain_U19"", ""facing"", ""Singapore_U19""]]"
348,"He played only 18 games , and came to bat just 29 times .","[[""He"", ""played"", ""18_games""], [""He"", ""came_to_bat"", ""29_times""]]",He played only 18 games and just came to beat 29 times .,"[[""He"", ""played"", ""18_games""], [""He"", ""came_to_beat"", ""29_times""]]"
349,"Formal education in Sheffield , a city in England , takes place at two universities in the city , at 141 primary and 28 secondary schools .","[[""Sheffield"", ""location"", ""England""], [""Formal_education"", ""takes_place_at"", ""universities""], [""Formal_education"", ""takes_place_at"", ""primary_schools""], [""Formal_education"", ""takes_place_at"", ""secondary_schools""], [""Sheffield"", ""has"", ""universities""], [""Sheffield"", ""has"", ""primary_schools""], [""Sheffield"", ""has"", ""secondary_schools""]]","Formal education in England , a city in Sheffield , takes place at the city 's two universities , at 141 primary schools and 28 secondary schools .","[[""England"", ""has"", ""Sheffield""], [""Sheffield"", ""has"", ""universities""], [""Formal_education"", ""takes_place_at"", ""universities""], [""Formal_education"", ""takes_place_at"", ""primary_schools""], [""Formal_education"", ""takes_place_at"", ""secondary_schools""], [""Sheffield"", ""has"", ""primary_schools""], [""Sheffield"", ""has"", ""secondary_schools""]]"
350,"When Francis II died , France withdrew from Scotland , Brazil , Corsica , Tuscany , Savoy and most of Piedmont .","[[""Francis_II"", ""died"", ""None""], [""France"", ""withdrew_from"", ""Scotland""], [""France"", ""withdrew_from"", ""Brazil""], [""France"", ""withdrew_from"", ""Corsica""], [""France"", ""withdrew_from"", ""Tuscany""], [""France"", ""withdrew_from"", ""Savoy""], [""France"", ""withdrew_from"", ""Piedmont""]]","When Francis II died , France withdrew from Scotland , Brazil , Corsica , Tuscany , Savoy , and most of the Piedmont .","[[""Francis_II"", ""died"", ""None""], [""France"", ""withdrew_from"", ""Scotland""], [""France"", ""withdrew_from"", ""Brazil""], [""France"", ""withdrew_from"", ""Corsica""], [""France"", ""withdrew_from"", ""Tuscany""], [""France"", ""withdrew_from"", ""Savoy""], [""France"", ""withdrew_from"", ""Piedmont""]]"
351,"He was born in San Francisco , California , and died at the age of 81 in Brooklyn , NY .","[[""He"", ""born_in"", ""San_Francisco""], [""He"", ""born_in"", ""California""], [""He"", ""died_in"", ""Brooklyn""], [""He"", ""died_in"", ""NY""], [""He"", ""age_at_death"", ""81""]]","Born in Brooklyn , New York , he died at the age of 81 in San Francisco , California .","[[""He"", ""born_in"", ""Brooklyn""], [""He"", ""born_in"", ""New_York""], [""He"", ""died_in"", ""San_Francisco""], [""He"", ""died_in"", ""California""], [""He"", ""age_at_death"", ""81""]]"
352,At the corners of the fort are cylindrical bartizanes with staggered bases and spherical openings .,"[[""fort"", ""has_at_corners"", ""cylindrical_bartizanes""], [""cylindrical_bartizanes"", ""have"", ""staggered_bases""], [""cylindrical_bartizanes"", ""have"", ""spherical_openings""]]","Cylindrical bartizans , with staggered bases and spherical openings are located at the corners of the fort .","[[""cylindrical_bartizans"", ""have"", ""staggered_bases""], [""cylindrical_bartizans"", ""have"", ""spherical_openings""], [""cylindrical_bartizans"", ""are_located_at"", ""corners_of_fort""], [""corners_of_fort"", ""are_part_of"", ""fort""]]"
353,"Mellis Napier is named after Sir Napier , who was Chief Justice of South Australia for 25 years and a total of 43 years in the Supreme Court .","[[""Mellis_Napier"", ""named_after"", ""Sir_Napier""], [""Sir_Napier"", ""was"", ""Chief_Justice_of_South_Australia""], [""Sir_Napier"", ""served_in_Supreme_Court_for"", ""43_years""], [""Sir_Napier"", ""served_as_Chief_Justice_for"", ""25_years""]]","Napier was named after Sir Mellis Napier , who was Chief Justice of South Australia for 25 years and a total of 43 years in the Supreme Court .","[[""Napier"", ""named_after"", ""Sir_Mellis_Napier""], [""Sir_Mellis_Napier"", ""was"", ""Chief_Justice_of_South_Australia""], [""Sir_Mellis_Napier"", ""served_in_Supreme_Court_for"", ""43_years""], [""Sir_Mellis_Napier"", ""served_as_Chief_Justice_for"", ""25_years""]]"
354,"It is the largest private club in Houston and one of the biggest in the world , with more than 3,300 members .","[[""Houston"", ""location_of"", ""largest_private_club""], [""largest_private_club"", ""has_members"", ""more_than_3300_members""]]","It is the biggest private club in Houston and one of the largest in the world , with more than 3,300 members .","[[""Houston"", ""location_of"", ""biggest_private_club""], [""biggest_private_club"", ""has_members"", ""more_than_3300_members""]]"
355,He grew up surrounded by traditional and eastern Jewish music that influenced his later compositions .,"[[""He"", ""grew_up_surrounded_by"", ""traditional_music""], [""He"", ""grew_up_surrounded_by"", ""eastern_Jewish_music""], [""traditional_music"", ""influenced"", ""his_later_compositions""], [""eastern_Jewish_music"", ""influenced"", ""his_later_compositions""]]",He grew up surrounded by traditional and East-Mediterranean Jewish music that influenced his later compositions .,"[[""He"", ""grew_up_surrounded_by"", ""traditional_music""], [""He"", ""grew_up_surrounded_by"", ""East_Mediterranean_Jewish_music""], [""traditional_music"", ""influenced"", ""his_later_compositions""], [""East_Mediterranean_Jewish_music"", ""influenced"", ""his_later_compositions""]]"
356,The freighter that brought Jaime in the first episode from Ponta Delgada to Canada was CGI : the design was completed in 3D and made in the post-production .,"[[""freighter"", ""brought"", ""Jaime""], [""freighter"", ""traveled_from"", ""Ponta_Delgada""], [""freighter"", ""traveled_to"", ""Canada""], [""freighter"", ""was_created_with"", ""CGI""], [""freighter_design"", ""was_completed_in"", ""3D""], [""freighter_design"", ""was_finalized_in"", ""post-production""]]","The freighter , who in the first episode brought Jaime to Canada from Ponta Delgada , was CGI : the design was made in 3D and finalized in the post-production .","[[""freighter"", ""brought"", ""Jaime""], [""freighter"", ""traveled_from"", ""Ponta_Delgada""], [""freighter"", ""traveled_to"", ""Canada""], [""freighter"", ""was_created_with"", ""CGI""], [""freighter_design"", ""was_made_in"", ""3D""], [""freighter_design"", ""was_finalized_in"", ""post-production""]]"
357,"Civolution has offices in Eindhoven ( The Netherlands ) , London ( UK ) , Rennes ( France ) , New York City , Burbank ( Los Angeles ) .","[[""Civolution"", ""has_offices_in"", ""Eindhoven""], [""Civolution"", ""has_offices_in"", ""London""], [""Civolution"", ""has_offices_in"", ""Rennes""], [""Civolution"", ""has_offices_in"", ""New_York_City""], [""Civolution"", ""has_offices_in"", ""Burbank""], [""Eindhoven"", ""location_in"", ""The_Netherlands""], [""London"", ""location_in"", ""UK""], [""Rennes"", ""location_in"", ""France""], [""Burbank"", ""location_in"", ""Los_Angeles""]]","Civolution maintains offices in Eindhoven ( The Netherlands ) , London ( UK ) , Rennes ( France ) , New York City and Burbank ( Los Angeles ) .","[[""Civolution"", ""maintains_offices_in"", ""Eindhoven""], [""Civolution"", ""maintains_offices_in"", ""London""], [""Civolution"", ""maintains_offices_in"", ""Rennes""], [""Civolution"", ""maintains_offices_in"", ""New_York_City""], [""Civolution"", ""maintains_offices_in"", ""Burbank""], [""Eindhoven"", ""location_in"", ""The_Netherlands""], [""London"", ""location_in"", ""UK""], [""Rennes"", ""location_in"", ""France""], [""Burbank"", ""location_in"", ""Los_Angeles""]]"
358,"The second board revision is true JAMMA and also has a switch to select between JAMMA output as well as MVS output , which has stereo sound .","[[""second_board_revision"", ""is"", ""JAMMA""], [""second_board_revision"", ""has"", ""switch""], [""switch"", ""selects_between"", ""JAMMA_output""], [""switch"", ""selects_between"", ""MVS_output""], [""MVS_output"", ""has"", ""stereo_sound""]]","The second board revision is real JAMMA and also has a switch to select between JAMMA output as well as MVS output , which has stereo sound .","[[""second_board_revision"", ""is"", ""JAMMA""], [""second_board_revision"", ""has"", ""switch""], [""switch"", ""selects_between"", ""JAMMA_output""], [""switch"", ""selects_between"", ""MVS_output""], [""MVS_output"", ""has"", ""stereo_sound""]]"
359,"Thakurgaon Stadium is located by the `` Thakurgaon Inter District Bus Terminal '' , Thakurgaon , Bangladesh .","[[""Thakurgaon_Stadium"", ""location"", ""Thakurgaon_Inter_District_Bus_Terminal""], [""Thakurgaon_Stadium"", ""location"", ""Thakurgaon""], [""Thakurgaon_Stadium"", ""location"", ""Bangladesh""], [""Thakurgaon"", ""location"", ""Bangladesh""], [""Thakurgaon_Inter_District_Bus_Terminal"", ""location"", ""Thakurgaon""], [""Thakurgaon_Inter_District_Bus_Terminal"", ""location"", ""Bangladesh""]]","The Thakurgaon Stadium is located at `` Thakurgaon Inter District Bus Terminal '' , Thakurgaon , Bangladesh .","[[""Thakurgaon_Stadium"", ""location"", ""Thakurgaon_Inter_District_Bus_Terminal""], [""Thakurgaon_Stadium"", ""location"", ""Thakurgaon""], [""Thakurgaon_Stadium"", ""location"", ""Bangladesh""], [""Thakurgaon"", ""location"", ""Bangladesh""], [""Thakurgaon_Inter_District_Bus_Terminal"", ""location"", ""Thakurgaon""], [""Thakurgaon_Inter_District_Bus_Terminal"", ""location"", ""Bangladesh""]]"
360,In January 1967 Daltoni won the first place at Belgrade 's second Guitar festival .,"[[""Daltoni"", ""won"", ""first_place""], [""first_place"", ""at"", ""Belgrade_Guitar_Festival""], [""Belgrade_Guitar_Festival"", ""location"", ""Belgrade""], [""Belgrade_Guitar_Festival"", ""instance_of"", ""guitar_festival""], [""Belgrade_Guitar_Festival"", ""ordinal"", ""second""]]","In January 1967 , Daltoni won first place at the second guitar festival in Belgrade .","[[""Daltoni"", ""won"", ""first_place""], [""first_place"", ""at"", ""Belgrade_Guitar_Festival""], [""Belgrade_Guitar_Festival"", ""location"", ""Belgrade""], [""Belgrade_Guitar_Festival"", ""instance_of"", ""guitar_festival""], [""Belgrade_Guitar_Festival"", ""ordinal"", ""second""]]"
361,"Weslandia is a Newbery Medal winner of the children 's book , Kevin Hawkes , with illustrations by Paul Fleischman .","[[""Weslandia"", ""is_Newbery_Medal_winner_of"", ""childrens_book""], [""Weslandia"", ""written_by"", ""Kevin_Hawkes""], [""Weslandia"", ""illustrated_by"", ""Paul_Fleischman""]]","Weslandia is a Newbery Medal winner of the children 's book Paul Fleischman , with illustrations by Kevin Hawkes .","[[""Weslandia"", ""is_Newbery_Medal_winner_of"", ""childrens_book""], [""Weslandia"", ""written_by"", ""Paul_Fleischman""], [""Weslandia"", ""illustrated_by"", ""Kevin_Hawkes""]]"
