id,paragraph_1,paragraph_2,kg_1,kg_2,kea_similarity,transe_similarity,rotate_similarity,wl_kernel_similarity,aa_kea_similarity,snea_bert_alpha_0.0,snea_bert_alpha_0.1,snea_bert_alpha_0.2,snea_bert_alpha_0.3,snea_bert_alpha_0.4,snea_bert_alpha_0.5,snea_bert_alpha_0.6,snea_bert_alpha_0.7,snea_bert_alpha_0.8,snea_bert_alpha_0.9,snea_bert_alpha_1.0_SNEA_alone,kea_bert_similarity,semantic_wl_similarity
331,a man is walking slowly across a rope bridge .,a boy is walking across a bridge .,"[[""man"", ""walking_across"", ""rope_bridge""], [""rope_bridge"", ""being_crossed_by"", ""man""]]","[[""boy"", ""walking_across"", ""bridge""], [""bridge"", ""being_crossed_by"", ""boy""]]",0.5,0.0,0.0,0.0,0.5,0.7653475621886736,0.7388128059698064,0.7122780497509389,0.6857432935320715,0.6592085373132042,0.6326737810943368,0.6061390248754694,0.5796042686566021,0.5530695124377347,0.5265347562188674,0.5,0.7398486938742503,0.8945269849548607
332,"a new castle county woman has become the first delaware patient to contract the west nile virus this year , the state 's department of health reported .","a 62-year-old west babylon man has contracted the west nile virus , the first human case in suffolk county this year , according to the county health department .","[[""New_Castle_County_Woman"", ""contracted"", ""West_Nile_Virus""], [""New_Castle_County_Woman"", ""resident_of"", ""Delaware""], [""Delaware_Department_of_Health"", ""reported"", ""West_Nile_Virus_case""], [""New_Castle_County_Woman"", ""first_patient"", ""Delaware""], [""West_Nile_Virus"", ""found_in"", ""Delaware""]]","[[""West_Babylon_Man"", ""contracted"", ""West_Nile_Virus""], [""West_Babylon_Man"", ""age"", ""62""], [""West_Babylon_Man"", ""resident_of"", ""Suffolk_County""], [""Suffolk_County_Health_Department"", ""reported"", ""West_Nile_Virus_case""], [""West_Babylon_Man"", ""first_human_case"", ""Suffolk_County""]]",0.05555555555555555,0.0,0.5303307771682739,0.21300321680756462,0.2525907427704613,0.5910212512867867,0.5571782004351542,0.5233351495835217,0.48949209873188904,0.45564904788025656,0.421805997028624,0.38796294617699145,0.3541198953253589,0.32027684447372634,0.2864337936220938,0.2525907427704613,0.6412503007462931,0.850846049595772
333,the woman picked up the kangaroo .,a woman picks up a baby kangaroo .,"[[""woman"", ""picked_up"", ""kangaroo""]]","[[""woman"", ""picks_up"", ""baby_kangaroo""]]",1.0,0.26545965671539307,0.469524085521698,0.08333333333333333,1.0,0.8850051703675332,0.8965046533307799,0.9080041362940265,0.9195036192572732,0.93100310222052,0.9425025851837666,0.9540020681470133,0.96550155111026,0.9770010340735067,0.9885005170367533,1.0,0.8885904508506824,0.9431299895013802
334,a physical portion of all or part of a natural object that is collected and preserved as an example of its class or total .,all or part of a natural object that is collected and preserved as an example of its class .,"[[""physical_portion"", ""part_of"", ""natural_object""], [""physical_portion"", ""collected_as"", ""example""], [""physical_portion"", ""preserved_as"", ""example""], [""example"", ""representing"", ""class""], [""example"", ""representing"", ""total""]]","[[""natural_object"", ""collected_as"", ""example""], [""natural_object"", ""preserved_as"", ""example""], [""example"", ""representing"", ""class""]]",0.34426518632954817,0.808035671710968,0.8347018957138062,0.34426518632954817,0.34426518632954817,0.6893329754334813,0.6548261965230879,0.6203194176126947,0.5858126387023013,0.551305859791908,0.5167990808815147,0.48229230197112144,0.4477855230607281,0.4132787441503347,0.37877196523994144,0.34426518632954817,0.7754994759474958,0.8164992732289525
335,a person is slicing onions .,a person is peeling an onion .,"[[""person"", ""is_slicing"", ""onions""]]","[[""person"", ""is_peeling"", ""onion""]]",1.0,0.309158593416214,0.4945979118347168,0.08333333333333333,1.0,0.8352241336485172,0.8517017202836655,0.8681793069188137,0.884656893553962,0.9011344801891104,0.9176120668242587,0.9340896534594069,0.9505672400945552,0.9670448267297035,0.9835224133648517,1.0,0.8214184838340317,0.7974367294952623
336,the dead woman was also wearing a ring and a cartier watch .,""" it 's a blond-haired woman wearing a cartier watch on her wrist , "" the source said .","[[""dead_woman"", ""wearing"", ""ring""], [""dead_woman"", ""wearing"", ""Cartier_watch""]]","[[""blond-haired_woman"", ""wearing"", ""Cartier_watch""], [""Cartier_watch"", ""located_on"", ""wrist""]]",0.408248290463863,0.0,0.6121187210083008,0.05555555555555555,0.408248290463863,0.6799879289804892,0.6528139651288266,0.625640001277164,0.5984660374255013,0.5712920735738387,0.5441181097221761,0.5169441458705135,0.4897701820188509,0.4625962181671882,0.4354222543155256,0.408248290463863,0.7469277622530637,0.6864256208058936
337,"the 30-year bond us30yt = rr jumped 20 / 32 , taking its yield to 4.14 percent from 4.18 percent .",the 30-year bond us30yt = rr dipped 14 / 32 for a yield of 4.26 percent from 4.23 percent .,"[[""us30yt"", ""type"", ""30-year_bond""], [""us30yt"", ""changed_by"", ""20/32""], [""us30yt"", ""initial_yield"", ""4.18_percent""], [""us30yt"", ""final_yield"", ""4.14_percent""]]","[[""us30yt"", ""type"", ""30-year_bond""], [""us30yt"", ""changed_by"", ""14/32""], [""us30yt"", ""initial_yield"", ""4.23_percent""], [""us30yt"", ""final_yield"", ""4.26_percent""]]",1.0,0.6598333716392517,0.6606317162513733,0.23333333333333334,1.0,0.9948469865924516,0.9953622879332065,0.9958775892739613,0.9963928906147161,0.996908191955471,0.9974234932962258,0.9979387946369807,0.9984540959777355,0.9989693973184903,0.9994846986592452,1.0,0.9561970654723726,0.9799869332830491
338,the securities and exchange commission has also initiated an informal probe of coke .,that federal investigation is separate from an informal inquiry by the securities and exchange commission .,"[[""Securities_and_Exchange_Commission"", ""initiated_informal_probe_of"", ""Coke""]]","[[""Federal_investigation"", ""separate_from"", ""informal_inquiry""], [""informal_inquiry"", ""conducted_by"", ""Securities_and_Exchange_Commission""]]",0.08333333333333333,0.0,0.15070629119873047,0.06804138174397717,0.08333333333333333,0.5687839818639585,0.520238917010896,0.4716938521578335,0.42314878730477096,0.3746037224517084,0.32605865759864594,0.2775135927455834,0.2289685278925209,0.18042346303945833,0.13187839818639585,0.08333333333333333,0.5492558332386197,0.722901814446556
339,"that compares with a profit of $ 1 million , or breakeven , on $ 1.39 billion in revenue during the same period last year .","total revenue for the second quarter was $ 1.48 billion , up 7 % from $ 1.39 billion in the same period last year .","[[""current_period"", ""profit"", ""$1_million""], [""current_period"", ""revenue"", ""$1.39_billion""], [""last_year"", ""profit"", ""breakeven""], [""last_year"", ""revenue"", ""$1.39_billion""], [""current_period"", ""compared_to"", ""last_year""]]","[[""second_quarter"", ""total_revenue"", ""$1.48_billion""], [""second_quarter"", ""revenue_increase"", ""7%""], [""last_year"", ""revenue"", ""$1.39_billion""], [""second_quarter"", ""compared_to"", ""last_year""]]",0.09622504486493763,0.0,0.3452548682689667,0.06666666666666667,0.3333333333333333,0.8122115303741384,0.7643237106700579,0.7164358909659774,0.6685480712618969,0.6206602515578163,0.5727724318537358,0.5248846121496553,0.47699679244557486,0.4291089727414943,0.38122115303741383,0.3333333333333333,0.7900822526877938,0.8494652141454966
340,three no votes would kill it for now .,it would take three votes to kill the acc 's expansion .,"[[""three_no_votes"", ""would_kill"", ""it""], [""three_no_votes"", ""time_period"", ""now""]]","[[""three_votes"", ""would_kill"", ""acc_expansion""], [""acc_expansion"", ""type_of"", ""expansion""]]",0.06804138174397717,0.0,0.06335702538490295,0.0,0.06804138174397717,0.6202619587287728,0.5650399010302932,0.5098178433318137,0.4545957856333341,0.39937372793485454,0.34415167023637494,0.2889296125378954,0.23370755483941588,0.17848549714093626,0.12326343944245671,0.06804138174397717,0.589358917235484,0.5156348500496613
341,"the broader standard & poor 's 500 index .spx advanced 2 points , or 0.24 percent , to 977 .","the nasdaq composite index .ixic was off 6.52 points , or 0.39 percent , at 1,645.66 .","[[""Standard_&_Poor\""s_500_Index"", ""advanced"", ""2_points""], [""Standard_&_Poor\""s_500_Index"", ""advanced_percentage"", ""0.24_percent""], [""Standard_&_Poor\""s_500_Index"", ""closed_at"", ""977""]]","[[""Nasdaq_Composite_Index"", ""decreased"", ""6.52_points""], [""Nasdaq_Composite_Index"", ""decreased_percentage"", ""0.39_percent""], [""Nasdaq_Composite_Index"", ""closed_at"", ""1645.66""]]",0.25,0.0,0.008850333280861378,0.0,0.25,0.4970464750126924,0.4723418275114232,0.4476371800101539,0.4229325325088847,0.3982278850076154,0.3735232375063462,0.348818590005077,0.32411394250380776,0.29940929500253843,0.2747046475012692,0.25,0.5346388301157731,0.5644811596265717
342,angle with a hook and line and draw through water,angle with a hook and line drawn through the water .,"[[""angle"", ""has"", ""hook""], [""angle"", ""has"", ""line""], [""line"", ""drawn_through"", ""water""], [""angle"", ""drawn_through"", ""water""]]","[[""angle"", ""has"", ""hook""], [""angle"", ""has"", ""line""], [""line"", ""drawn_through"", ""water""], [""angle"", ""drawn_through"", ""water""]]",1.0,0.9999999403953552,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999909817664
343,a man is opening a door .,a man is playing a guitar .,"[[""man"", ""is_opening"", ""door""]]","[[""man"", ""is_playing"", ""guitar""]]",0.08333333333333333,0.38895124197006226,0.3887695074081421,0.08333333333333333,0.08333333333333333,0.36285241388575445,0.3349005058305124,0.3069485977752702,0.2789966897200281,0.251044781664786,0.22309287360954388,0.19514096555430177,0.16718905749905968,0.13923714944381754,0.11128524138857543,0.08333333333333333,0.4725465141534224,0.5983633442445689
344,the polar bear is sliding on the snow .,a polar bear is sliding across the snow .,"[[""polar_bear"", ""sliding_on"", ""snow""]]","[[""polar_bear"", ""sliding_across"", ""snow""]]",1.0,0.9999999403953552,1.0,1.0,1.0,0.9881821721230826,0.9893639549107743,0.9905457376984661,0.9917275204861578,0.9929093032738495,0.9940910860615413,0.995272868849233,0.9964546516369248,0.9976364344246165,0.9988182172123082,1.0,0.9521981725986954,0.9251481403440265
345,"flow , as of liquids","reduce or cause to be reduced from a solid to a liquid state , usually by heating .","[[""flow"", ""related_to"", ""liquids""]]","[[""reduce"", ""causes"", ""state_change""], [""state_change"", ""from"", ""solid""], [""state_change"", ""to"", ""liquid""], [""reduce"", ""method"", ""heating""]]",0.5,0.0,0.0,0.0,0.5,0.5430703194612613,0.5387632875151351,0.534456255569009,0.5301492236228829,0.5258421916767568,0.5215351597306306,0.5172281277845046,0.5129210958383784,0.5086140638922523,0.5043070319461261,0.5,0.5571266623263831,0.42698850629043117
346,it then appointed a task force to formulate the necessary changes in tax and spending policies .,it has appointed a working group responsible for drawing the necessary changes to bring to public expenditure and fiscal policies .,"[[""it"", ""appointed"", ""task_force""], [""task_force"", ""formulate"", ""changes_in_tax_policies""], [""task_force"", ""formulate"", ""changes_in_spending_policies""]]","[[""it"", ""appointed"", ""working_group""], [""working_group"", ""responsible_for"", ""drawing_changes""], [""working_group"", ""drawing_changes_to"", ""public_expenditure""], [""working_group"", ""drawing_changes_to"", ""fiscal_policies""]]",0.3367876570272817,0.0,0.13500113785266876,0.037267799624996496,0.2916666666666667,0.6979511874828492,0.657322735401231,0.6166942833196127,0.5760658312379944,0.5354373791563762,0.494808927074758,0.45418047499313974,0.4135520229115215,0.3729235708299032,0.33229511874828493,0.2916666666666667,0.6633295476325798,0.6965624590344848
347,the woman picked up the kangaroo .,a woman is carrying a kangaroo .,"[[""woman"", ""picked_up"", ""kangaroo""]]","[[""woman"", ""carrying"", ""kangaroo""]]",1.0,1.0,1.0,1.0,1.0,0.8210988084854959,0.8389889276369463,0.8568790467883967,0.8747691659398471,0.8926592850912975,0.910549404242748,0.9284395233941983,0.9463296425456488,0.9642197616970992,0.9821098808485496,1.0,0.7793007640118175,0.7549267883505175
348,measure the depth of a body of water,measure the depth of ( a body of water ) with a sounding line .,"[[""body_of_water"", ""measured_for"", ""depth""]]","[[""body_of_water"", ""measured_for"", ""depth""], [""body_of_water"", ""measured_with"", ""sounding_line""]]",1.0,0.752122163772583,0.7866790294647217,0.4762896722078402,1.0,0.9999999990818409,0.9999999991736568,0.9999999992654727,0.9999999993572886,0.9999999994491046,0.9999999995409204,0.9999999996327363,0.9999999997245523,0.9999999998163682,0.9999999999081841,1.0,1.0,0.8663249330514091
349,the animal is eating .,a woman is dancing .,"[[""animal"", ""is_eating"", ""something""]]","[[""woman"", ""is_dancing"", ""none""]]",0.0,0.0,0.0,0.0,0.0,0.08688389690857075,0.07819550721771368,0.06950711752685661,0.06081872783599952,0.052130338145142445,0.043441948454285374,0.034753558763428304,0.02606516907257123,0.017376779381714145,0.008688389690857072,0.0,0.19494864585489333,0.4593411434635648
350,there must be a balance as a whole .,the whole must be balanced .,"[[""balance"", ""required_for"", ""whole""]]","[[""whole"", ""must_be"", ""balanced""]]",0.16666666666666666,0.5490694046020508,0.46534740924835205,0.08333333333333333,0.16666666666666666,0.8312977790977079,0.7648346678546039,0.6983715566114996,0.6319084453683955,0.5654453341252914,0.49898222288218724,0.43251911163908313,0.3660560003959791,0.29959288915287485,0.23312977790977074,0.16666666666666666,0.8200354698857941,0.6941709499867383
351,a continuous horizontal layer of brick,( construction ) a layer of masonry .,"[[""continuous_horizontal_layer"", ""made_of"", ""brick""]]","[[""layer"", ""type"", ""masonry""]]",0.08333333333333333,0.0,0.005576290190219879,0.0,0.08333333333333333,0.6728233245208391,0.6138743254020885,0.554925326283338,0.4959763271645874,0.4370273280458368,0.37807832892708626,0.31912932980833564,0.2601803306895851,0.20123133157083445,0.14228233245208388,0.08333333333333333,0.5964866839913918,0.6117386185649445
352,define ; determine essential qualities of,determine the essential quality of .,[],[],,,,,,,,,,,,,,,,,,
353,the political stock market,politicization of the securities markets,"[[""political_stock_market"", ""is"", ""market""], [""political_stock_market"", ""related_to"", ""politics""]]","[[""securities_markets"", ""affected_by"", ""politicization""], [""politicization"", ""of"", ""securities_markets""]]",0.13608276348795434,0.0,0.0,0.0,0.13608276348795434,0.8166255696845187,0.7485712890648624,0.6805170084452058,0.6124627278255493,0.544408447205893,0.4763541665862365,0.40829988596658007,0.34024560534692366,0.2721913247272672,0.20413704410761077,0.13608276348795434,0.7007884292350943,0.6646204515940335
354,the hedgehog chewed on the towel .,a hedgehog is biting at a blanket .,"[[""hedgehog"", ""chewed_on"", ""towel""]]","[[""hedgehog"", ""biting_at"", ""blanket""]]",0.08333333333333333,0.21839937567710876,0.3833298683166504,0.08333333333333333,0.08333333333333333,0.8276786895123821,0.7532441538944772,0.6788096182765725,0.6043750826586675,0.5299405470407625,0.45550601142285774,0.3810714758049529,0.306636940187048,0.23220240456914304,0.15776786895123818,0.08333333333333333,0.7671116228922192,0.6805819929316056
355,ride ( a bicycle or motorcycle ),ride a motorcycle .,"[[""bicycle"", ""ride"", ""bicycle""], [""motorcycle"", ""ride"", ""motorcycle""]]","[[""motorcycle"", ""ride"", ""motorcycle""]]",0.7071067811865476,0.6366641521453857,0.3226117193698883,0.7071067811865476,0.7071067811865476,0.8879942356032793,0.8699054901616061,0.8518167447199331,0.8337279992782597,0.8156392538365866,0.7975505083949135,0.7794617629532403,0.7613730175115672,0.743284272069894,0.7251955266282207,0.7071067811865476,0.9091647949697055,0.9774214274994542
356,"dunlap won both the swimsuit competition and the talent portion of the competition , singing "" if i could . ""","she won the talent portion singing "" if i could "" and also won in evening wear .","[[""dunlap"", ""won"", ""swimsuit_competition""], [""dunlap"", ""won"", ""talent_portion""], [""dunlap"", ""performed"", ""singing""], [""dunlap"", ""sang"", ""if_i_could""]]","[[""she"", ""won"", ""talent_portion""], [""she"", ""performed"", ""singing""], [""she"", ""sang"", ""if_i_could""], [""she"", ""won"", ""evening_wear""]]",0.6708203932499369,0.4507817327976227,0.7938265204429626,0.6,0.6708203932499369,0.5057765985344891,0.5222809780060339,0.5387853574775787,0.5552897369491234,0.5717941164206682,0.5882984958922131,0.6048028753637578,0.6213072548353026,0.6378116343068474,0.6543160137783921,0.6708203932499369,0.7305165670539993,0.6431310190040802
357,"shares of mandalay closed down eight cents to $ 29.42 , before the earnings were announced .",shares of mandalay closed down 8 cents at $ 29.42 thursday .,"[[""Mandalay"", ""shares_closed_at"", ""29.42""], [""Mandalay"", ""shares_decreased_by"", ""8_cents""]]","[[""Mandalay"", ""shares_closed_at"", ""29.42""], [""Mandalay"", ""shares_decreased_by"", ""8_cents""], [""Mandalay_shares_closed"", ""on_day"", ""Thursday""]]",1.0,0.5756577849388123,0.7184849977493286,0.7745966692414834,1.0,0.9999999989237536,0.9999999990313783,0.999999999139003,0.9999999992466275,0.9999999993542521,0.9999999994618768,0.9999999995695015,0.999999999677126,0.9999999997847507,0.9999999998923753,1.0,0.999999952316277,0.7996315937944106
358,reduce to small pieces by pounding or abrading,reduce to small pieces or particles by pounding or abrading .,"[[""pounding"", ""used_for"", ""reduce_to_small_pieces""], [""abrading"", ""used_for"", ""reduce_to_small_pieces""]]","[[""pounding"", ""used_for"", ""reduce_to_small_pieces""], [""abrading"", ""used_for"", ""reduce_to_small_pieces""], [""pounding_or_abrading"", ""alternative_to"", ""reduce_to_small_particles""]]",1.0,0.5038970112800598,0.7138016223907471,0.7745966692414834,1.0,0.9999999988847166,0.9999999989962449,0.9999999991077733,0.9999999992193016,0.99999999933083,0.9999999994423583,0.9999999995538866,0.999999999665415,0.9999999997769433,0.9999999998884717,1.0,0.9999999225139546,0.8091559879441287
359,"between 1993 and 2002 , 142 allegations of sexual assault were reported .","from 1993 to 2002 , there were 142 reported sexual assaults at the academy .","[[""allegations_of_sexual_assault"", ""reported_between"", ""1993""], [""allegations_of_sexual_assault"", ""reported_between"", ""2002""], [""allegations_of_sexual_assault"", ""total_number"", ""142""]]","[[""sexual_assaults"", ""reported_between"", ""1993""], [""sexual_assaults"", ""reported_between"", ""2002""], [""sexual_assaults"", ""total_number"", ""142""], [""sexual_assaults"", ""location"", ""academy""]]",1.0,0.7113903760910034,0.854840099811554,0.6708203932499369,1.0,0.8910389833076449,0.9019350849768804,0.9128311866461158,0.9237272883153513,0.9346233899845869,0.9455194916538224,0.9564155933230579,0.9673116949922935,0.978207796661529,0.9891038983307645,1.0,0.9280469733006158,0.8811512752415578
360,emit or cause to emit noise,make a certain noise or sound .,"[[""noise"", ""emit_by"", ""entity""], [""entity"", ""cause_to"", ""noise""], [""entity"", ""emit"", ""noise""]]","[[""sound"", ""made_by"", ""entity""], [""entity"", ""make"", ""certain_noise""], [""entity"", ""produce"", ""sound""]]",0.13608276348795434,0.0,0.2458305060863495,0.06804138174397717,0.13608276348795434,0.8426477415290562,0.7719912437249461,0.7013347459208358,0.6306782481167256,0.5600217503126155,0.48936525250850527,0.41870875470439506,0.34805225690028496,0.2773957590961747,0.20673926129206452,0.13608276348795434,0.7105235881974843,0.7762229689917529
361,"under kansas law , it is illegal for children under the age of 16 to have sexual relations .","in the opinion , kline noted that it is illegal for children that young to have sexual relations .","[[""Kansas"", ""has_law"", ""law_against_sexual_relations_under_16""], [""law_against_sexual_relations_under_16"", ""prohibits"", ""sexual_relations""], [""sexual_relations"", ""involves"", ""children_under_16""], [""children_under_16"", ""age_limit"", ""16""]]","[[""Kline"", ""expressed_opinion"", ""opinion_on_sexual_relations""], [""opinion_on_sexual_relations"", ""states"", ""sexual_relations_illegal_for_young_children""], [""sexual_relations_illegal_for_young_children"", ""applies_to"", ""children""], [""children"", ""age_limit"", ""young""]]",0.11180339887498948,0.0,0.062489770352840424,0.0,0.11180339887498948,0.863769319490749,0.7885727274291731,0.7133761353675971,0.6381795433060211,0.5629829512444452,0.4877863591828692,0.4125897671212933,0.33739317505971733,0.26219658299814136,0.1869999909365654,0.11180339887498948,0.6871382831324605,0.68562434512158
362,a man is buttering a piece of bread .,a slow loris hanging on a cord .,"[[""man"", ""is_buttering"", ""piece_of_bread""], [""man"", ""performing_action_on"", ""bread""], [""piece_of_bread"", ""being_buttered_by"", ""man""], [""man"", ""using"", ""butter""]]","[[""slow_loris"", ""hanging_on"", ""cord""], [""cord"", ""supporting"", ""slow_loris""], [""slow_loris"", ""performing_action"", ""hanging""]]",0.0,0.0,0.0,0.0,0.0,0.15705309610337662,0.14134778649303895,0.1256424768827013,0.10993716727236362,0.09423185766202596,0.07852654805168831,0.06282123844135065,0.04711592883101299,0.03141061922067532,0.01570530961033766,0.0,0.2510514786886078,0.30784306865638544
363,the men are playing cricket .,the men are playing basketball .,"[[""men"", ""playing"", ""cricket""]]","[[""men"", ""playing"", ""basketball""]]",0.08333333333333333,0.8486287593841553,0.7587747573852539,0.08333333333333333,0.08333333333333333,0.5058081560996689,0.4635606738230354,0.4213131915464018,0.37906570926976824,0.33681822699313463,0.29457074471650113,0.2523232624398676,0.210075780163234,0.16782829788660042,0.12558081560996687,0.08333333333333333,0.6658081506878444,0.7690018642963604
364,"there are now 37 active probable cases in the gta , compared with 70 cases on june 6 .","and , globally , the number of active probable cases has declined to 573 .","[[""GTA"", ""has"", ""37_active_probable_cases""], [""37_active_probable_cases"", ""compared_to"", ""70_cases""], [""70_cases"", ""occurred_on"", ""June_6""]]","[[""Globally"", ""has"", ""573_active_probable_cases""], [""Globally"", ""experienced"", ""decline_in_active_probable_cases""]]",0.05892556509887897,0.0,0.0,0.0,0.05892556509887897,0.7616105833940638,0.6913420815645454,0.621073579735027,0.5508050779055083,0.4805365760759899,0.4102680742464714,0.33999957241695294,0.26973107058743445,0.1994625687579159,0.12919406692839744,0.05892556509887897,0.638377616488941,0.6753052499420023
366,"barbini 's comments came tuesday , the second day of the ministerial conference and expo on agricultural science and technology .",u.s. agriculture secretary ann veneman kicks off the three-day ministerial conference and expo on agricultural science and technology on monday .,"[[""barbini"", ""made_comments_on"", ""Tuesday""], [""Tuesday"", ""day_of"", ""ministerial_conference_and_expo_on_agricultural_science_and_technology""], [""ministerial_conference_and_expo_on_agricultural_science_and_technology"", ""has_day"", ""2""], [""barbini"", ""commented_during"", ""ministerial_conference_and_expo_on_agricultural_science_and_technology""]]","[[""ann_veneman"", ""occupation"", ""U.S._Agriculture_Secretary""], [""ann_veneman"", ""kicked_off"", ""ministerial_conference_and_expo_on_agricultural_science_and_technology""], [""ministerial_conference_and_expo_on_agricultural_science_and_technology"", ""started_on"", ""Monday""], [""ministerial_conference_and_expo_on_agricultural_science_and_technology"", ""has_duration"", ""3_days""], [""ann_veneman"", ""initiated_on"", ""Monday""]]",0.125,0.0,0.13912954926490784,0.037267799624996496,0.125,0.6904266400596885,0.6338839760537196,0.5773413120477509,0.5207986480417819,0.46425598403581303,0.40771332002984423,0.3511706560238754,0.29462799201790657,0.23808532801193766,0.18154266400596883,0.125,0.5403337920640666,0.7455915974284035
367,a stiffener in a garment,( nautical ) brace consisting of a heavy rope or wire cable used as a support for a mast or spar .,"[[""stiffener"", ""located_in"", ""garment""]]","[[""brace"", ""consists_of"", ""heavy_rope""], [""brace"", ""consists_of"", ""wire_cable""], [""brace"", ""used_as"", ""support""], [""support"", ""for"", ""mast""], [""support"", ""for"", ""spar""]]",0.0,0.0,0.0,0.0,0.0,0.5135597063305887,0.4622037356975298,0.41084776506447096,0.35949179443141205,0.3081358237983532,0.25677985316529434,0.20542388253223548,0.15406791189917662,0.10271194126611771,0.051355970633058856,0.0,0.43848794447605866,0.39876639819268567
368,a woman is cutting tofu .,a woman is cutting an onion .,"[[""woman"", ""cutting"", ""tofu""]]","[[""woman"", ""cutting"", ""onion""]]",0.08333333333333333,0.7054781317710876,0.7273108959197998,0.08333333333333333,0.08333333333333333,0.7283432815715948,0.6638422867477686,0.5993412919239426,0.5348402971001164,0.47033930227629017,0.4058383074524641,0.3413373126286379,0.2768363178048118,0.21233532298098556,0.14783432815715947,0.08333333333333333,0.7600036897622083,0.7200197455998062
369,"depict or portray in art , words , or model",create an image or likeness of .,"[[""art"", ""used_for"", ""depict""], [""words"", ""used_for"", ""portray""], [""model"", ""used_for"", ""portray""]]","[[""image"", ""created_of"", ""likeness""], [""create"", ""results_in"", ""image""], [""create"", ""results_in"", ""likeness""]]",0.0,0.0,0.0,0.0,0.05270462766947299,0.5283349166705859,0.4807718877704746,0.43320885887036326,0.385645829970252,0.3380828010701407,0.29051977217002944,0.24295674326991812,0.19539371436980688,0.14783068546969552,0.10026765656958425,0.05270462766947299,0.4940783410730184,0.508798170278382
370,that provision could open the door wide to arbitrariness .,this point of the regulations opens the door to the arbitrary one .,"[[""provision"", ""could_open"", ""door""], [""door"", ""open_to"", ""arbitrariness""]]","[[""point_of_regulations"", ""opens"", ""door""], [""door"", ""open_to"", ""arbitrary_one""]]",0.06804138174397717,0.2798924446105957,0.45533376932144165,0.05555555555555555,0.06804138174397717,0.6495008074101294,0.5913548648435142,0.533208922276899,0.47506297971028366,0.4169170371436685,0.35877109457705325,0.30062515201043805,0.24247920944382287,0.18433326687720758,0.12618732431059237,0.06804138174397717,0.6675810891911154,0.6857902386430726
371,he proposed a system under which it would take fewer and fewer votes to overcome a filibuster .,frist proposed a process in which it would take gradually fewer votes to overcome filibusters preventing final votes on judicial confirmations .,"[[""he"", ""proposed"", ""system""], [""system"", ""designed_to"", ""overcome_filibuster""], [""system"", ""characterized_by"", ""fewer_votes""], [""he"", ""suggested"", ""voting_system""]]","[[""frist"", ""proposed"", ""process""], [""process"", ""designed_to"", ""overcome_filibusters""], [""process"", ""characterized_by"", ""fewer_votes""], [""process"", ""applies_to"", ""judicial_confirmations""], [""frist"", ""proposed_process_for"", ""final_votes""]]",0.4,0.0,0.1472422480583191,0.18257418583505539,0.4,0.7441504093420998,0.7097353684078899,0.6753203274736799,0.6409052865394698,0.6064902456052599,0.5720752046710499,0.5376601637368399,0.5032451228026299,0.46883008186842,0.43441504093421,0.4,0.7480646298146458,0.721023407829783
372,"fbi agents arrested a former partner of big four accounting firm ernst & young erny.ul on criminal charges of obstructing federal investigations , u.s. officials said on thursday .",a former partner of accountancy firm ernst & young was yesterday arrested by fbi agents in the us on charges of obstructing federal investigations .,"[[""FBI_Agents"", ""arrested"", ""Former_Partner_of_Ernst_&_Young""], [""Former_Partner_of_Ernst_&_Young"", ""former_partner_of"", ""Ernst_&_Young""], [""Former_Partner_of_Ernst_&_Young"", ""charged_with"", ""Obstructing_Federal_Investigations""], [""Obstructing_Federal_Investigations"", ""investigated_by"", ""US_Officials""], [""Arrest"", ""occurred_on"", ""Thursday""]]","[[""FBI_Agents"", ""arrested"", ""Former_Partner_of_Ernst_&_Young""], [""Former_Partner_of_Ernst_&_Young"", ""former_partner_of"", ""Ernst_&_Young""], [""Former_Partner_of_Ernst_&_Young"", ""charged_with"", ""Obstructing_Federal_Investigations""], [""FBI_Agents"", ""located_in"", ""US""], [""Arrest"", ""occurred_on"", ""Yesterday""]]",0.21300321680756462,0.7117951512336731,0.8216315507888794,0.2619047619047619,0.3343239249178658,0.9471093546968365,0.8858308117189394,0.8245522687410425,0.7632737257631452,0.7019951827852483,0.6407166398073512,0.5794380968294541,0.5181595538515571,0.45688101087365995,0.3956024678957628,0.3343239249178658,0.9085509199569313,0.962484371916388
373,people flip into a swimming pool .,men are falling into a pool .,"[[""people"", ""flip_into"", ""swimming_pool""]]","[[""men"", ""fall_into"", ""pool""]]",0.5,0.0,0.0,0.0,0.5,0.7291121846163562,0.7062009661547206,0.6832897476930849,0.6603785292314494,0.6374673107698137,0.6145560923081781,0.5916448738465425,0.5687336553849068,0.5458224369232713,0.5229112184616356,0.5,0.6338848441419711,0.6962917890599246
374,i am one of those members who attends sittings quite faithfully .,i am one of the members of parliament who are rather present .,"[[""I"", ""member_of"", ""members""], [""I"", ""attend"", ""sittings""]]","[[""I"", ""member_of"", ""members_of_parliament""], [""I"", ""present_at"", ""parliament""]]",0.06804138174397717,0.08006824553012848,0.4605908989906311,0.05555555555555555,0.05555555555555555,0.6763133760647961,0.6142375940138721,0.552161811962948,0.49008602991202393,0.42801024786109987,0.36593446581017586,0.3038586837592518,0.24178290170832775,0.17970711965740366,0.11763133760647959,0.05555555555555555,0.6487045511993024,0.5854304382376041
